product_id,product_name,category,brand,price,rating
P001407,Nimbus Line,Home & Kitchen,Nimbus,218.95,2.87
P001408,Astra Option,Home & Kitchen,Astra,183.59,3.37
P001409,Willow Open,Books,Willow,44.71,4.54
P001410,NeoTech List,Sports,NeoTech,70.68,3.66
P001411,Astra Support,Clothing,Astra,52.89,3.58
P001412,Everest Exactly,Home & Kitchen,Everest,318.64,3.09
P001413,Zenith Part,Pet Supplies,Zenith,55.76,3.56
P001414,Astra Here,Beauty,Astra,223.69,2.81
P001415,GreenLeaf Network,Toys,GreenLeaf,29.3,3.71
P001416,Harbor Improve,Groceries,Harbor,26.31,4.0
P001417,GreenLeaf Less,Automotive,GreenLeaf,373.48,4.59
P001418,Zenith Certainly,Books,Zenith,3.45,2.92
P001419,GreenLeaf Process,Automotive,GreenLeaf,990.68,3.86
P001420,NeoTech Democrat,Clothing,NeoTech,114.66,2.61
P001421,Astra Mean,Electronics,Astra,371.46,4.41
P001422,Solace News,Automotive,Solace,660.72,3.23
P001423,Astra Avoid,Beauty,Astra,56.11,4.26
P001424,GreenLeaf Bill,Clothing,GreenLeaf,85.29,4.72
P001425,Everest Few,Groceries,Everest,11.44,2.9
P001426,Nimbus Attorney,Home & Kitchen,Nimbus,187.75,2.99
P001427,Acme Rich,Sports,Acme,238.36,3.04
P001428,Harbor Somebody,Pet Supplies,Harbor,43.57,3.92
P001429,Acme Blood,Groceries,Acme,17.5,3.04
P001430,Astra Benefit,Clothing,Astra,41.44,3.29
P001431,Pulse Guy,Sports,Pulse,243.43,3.65
P001432,Nimbus Camera,Automotive,Nimbus,344.62,3.97
P001433,NeoTech My,Automotive,NeoTech,155.2,2.76
P001434,Harbor Together,Automotive,Harbor,669.84,3.68
P001435,Harbor Eye,Books,Harbor,36.92,4.58
P001436,Zenith Argue,Toys,Zenith,63.88,3.92
P001437,Solace Hundred,Pet Supplies,Solace,47.35,2.95
P001438,Zenith Word,Home & Kitchen,Zenith,417.75,2.59
P001439,Pulse Would,Electronics,Pulse,1221.59,3.51
P001440,NeoTech Despite,Sports,NeoTech,55.11,4.37
P001441,Zenith Garden,Books,Zenith,54.22,4.5
P001442,Harbor Statement,Groceries,Harbor,6.07,3.94
P001443,Pulse Scene,Books,Pulse,28.43,4.42
P001444,Harbor Almost,Pet Supplies,Harbor,39.6,2.83
P001445,GreenLeaf Project,Beauty,GreenLeaf,118.11,4.72
P001446,Harbor Mother,Toys,Harbor,40.8,3.04
P001447,Acme May,Beauty,Acme,26.07,4.23
P001448,Harbor Onto,Electronics,Harbor,1226.78,2.9
P001449,Pulse Weight,Automotive,Pulse,354.29,4.18
P001450,Zenith Should,Clothing,Zenith,108.38,2.96
P001451,Solace Know,Automotive,Solace,598.27,3.72
P001452,Harbor Significant,Home & Kitchen,Harbor,505.82,2.92
P001453,Nimbus Or,Home & Kitchen,Nimbus,189.88,2.72
P001454,Zenith Left,Beauty,Zenith,178.76,4.07
P001455,Pulse Natural,Home & Kitchen,Pulse,91.33,3.07
P001456,Willow Service,Sports,Willow,77.63,2.92
P001457,GreenLeaf Study,Sports,GreenLeaf,58.83,3.33
P001458,NeoTech Leader,Automotive,NeoTech,29.08,4.44
P001459,Harbor Much,Pet Supplies,Harbor,30.01,2.59
P001460,Solace Top,Pet Supplies,Solace,46.12,4.81
P001461,Willow Pressure,Toys,Willow,83.14,3.54
P001462,Zenith Happy,Electronics,Zenith,951.69,3.58
P001463,Harbor Doctor,Books,Harbor,8.44,3.68
P001464,Pulse Production,Beauty,Pulse,28.37,2.54
P001465,Astra Happen,Beauty,Astra,111.79,4.21
P001466,Orion Fund,Beauty,Orion,104.54,3.29
P001467,Everest Great,Sports,Everest,342.98,4.31
P001468,NeoTech Town,Automotive,NeoTech,212.1,2.7
P001469,Orion Method,Clothing,Orion,88.87,2.85
P001470,Willow Against,Groceries,Willow,7.41,4.13
P001471,NeoTech Writer,Sports,NeoTech,161.15,3.39
P001472,Zenith Rate,Toys,Zenith,40.71,3.53
P001473,Orion Former,Toys,Orion,88.39,3.14
P001474,Astra Write,Groceries,Astra,11.31,4.39
P001475,Nimbus Place,Electronics,Nimbus,651.6,3.93
P001476,Nimbus Sound,Books,Nimbus,22.36,3.87
P001477,GreenLeaf East,Beauty,GreenLeaf,25.96,3.3
P001478,Astra Deal,Toys,Astra,109.35,2.53
P001479,Pulse Pm,Electronics,Pulse,624.52,2.69
P001480,GreenLeaf Deal,Pet Supplies,GreenLeaf,20.68,4.81
P001481,Harbor Act,Beauty,Harbor,166.37,4.23
P001482,Harbor Per,Pet Supplies,Harbor,37.9,4.85
P001483,Astra Cup,Pet Supplies,Astra,77.99,4.68
P001484,Astra Key,Electronics,Astra,475.65,3.43
P001485,Pulse Lose,Electronics,Pulse,850.61,4.58
P001486,Acme Key,Home & Kitchen,Acme,151.5,3.04
P001487,Zenith Ago,Books,Zenith,52.1,2.99
P001488,Zenith Like,Books,Zenith,46.59,3.0
P001489,Everest Now,Pet Supplies,Everest,40.0,3.23
P001490,Orion Total,Clothing,Orion,158.04,3.02
P001491,Zenith Society,Sports,Zenith,153.2,4.47
P001492,Nimbus Economic,Toys,Nimbus,119.02,4.85
P001493,Solace Lead,Electronics,Solace,992.56,3.1
P001494,NeoTech Often,Books,NeoTech,18.45,4.11
P001495,Acme Soldier,Clothing,Acme,262.79,4.3
P001496,Astra Cost,Beauty,Astra,52.25,3.32
P001497,Harbor Power,Electronics,Harbor,944.56,4.16
P001498,Acme Take,Clothing,Acme,207.25,2.84
P001499,Orion Follow,Automotive,Orion,598.63,2.85
P001500,Nimbus Agree,Automotive,Nimbus,746.51,4.75
P001501,Willow Wind,Books,Willow,17.28,3.84
P001502,Willow Dark,Pet Supplies,Willow,71.02,3.29
P001503,NeoTech Interesting,Automotive,NeoTech,126.6,2.94
P001504,Harbor Return,Electronics,Harbor,1206.27,3.12
P001505,NeoTech Score,Clothing,NeoTech,142.27,3.54
P001506,Nimbus Support,Home & Kitchen,Nimbus,186.05,3.07
P001507,Harbor Thousand,Sports,Harbor,317.38,3.83
P001508,Pulse Ok,Electronics,Pulse,1016.69,4.32
P001509,Everest Reach,Beauty,Everest,30.09,3.6
P001510,GreenLeaf Reduce,Pet Supplies,GreenLeaf,93.58,4.47
P001511,GreenLeaf Push,Books,GreenLeaf,52.29,3.49
P001512,Harbor Discover,Books,Harbor,51.45,4.22
P001513,Zenith Firm,Electronics,Zenith,720.05,3.66
P001514,NeoTech Into,Toys,NeoTech,61.14,3.64
P001515,Zenith Reduce,Home & Kitchen,Zenith,40.8,3.99
P001516,Everest Truth,Beauty,Everest,104.12,3.57
P001517,GreenLeaf Present,Clothing,GreenLeaf,233.7,4.04
P001518,Zenith Board,Beauty,Zenith,128.53,2.94
P001519,Harbor Issue,Clothing,Harbor,130.87,4.32
P001520,Pulse Chair,Sports,Pulse,205.0,4.43
P001521,Acme Likely,Automotive,Acme,818.59,4.61
P001522,Harbor Draw,Toys,Harbor,43.7,4.64
P001523,Pulse Require,Groceries,Pulse,6.6,3.22
P001524,Zenith Along,Pet Supplies,Zenith,29.67,2.6
P001525,Astra On,Clothing,Astra,134.22,3.82
P001526,Orion Defense,Clothing,Orion,117.09,4.36
P001527,Willow Result,Electronics,Willow,2035.42,3.87
P001528,Pulse Behavior,Beauty,Pulse,150.71,3.09
P001529,NeoTech Whom,Books,NeoTech,42.34,3.13
P001530,NeoTech Collection,Sports,NeoTech,125.28,2.51
P001531,Pulse Race,Pet Supplies,Pulse,49.15,2.8
P001532,NeoTech Admit,Electronics,NeoTech,137.82,4.65
P001533,GreenLeaf Star,Beauty,GreenLeaf,156.64,4.02
P001534,Zenith Trial,Beauty,Zenith,91.4,3.83
P001535,Astra Speak,Pet Supplies,Astra,48.09,4.68
P001536,Nimbus Wish,Clothing,Nimbus,37.11,3.92
P001537,NeoTech Test,Groceries,NeoTech,9.23,4.21
P001538,Astra Pressure,Pet Supplies,Astra,72.49,2.74
P001539,Willow Into,Clothing,Willow,103.59,2.58
P001540,Harbor Whom,Automotive,Harbor,148.66,3.07
P001541,Solace Tv,Automotive,Solace,636.16,3.93
P001542,Willow Message,Electronics,Willow,355.14,2.52
P001543,Nimbus Attack,Beauty,Nimbus,147.11,3.65
P001544,Harbor Will,Pet Supplies,Harbor,2.75,2.62
P001545,NeoTech Everyone,Groceries,NeoTech,1.49,2.94
P001546,Nimbus Head,Toys,Nimbus,100.3,3.9
P001547,Orion Catch,Clothing,Orion,149.44,3.91
P001548,Solace Life,Automotive,Solace,243.71,3.41
P001549,GreenLeaf Drive,Books,GreenLeaf,13.83,4.67
P001550,Zenith Case,Books,Zenith,19.19,3.92
P001551,GreenLeaf Reflect,Groceries,GreenLeaf,11.78,2.68
P001552,Nimbus Key,Automotive,Nimbus,27.47,3.66
P001553,Pulse Together,Toys,Pulse,37.23,2.85
P001554,Astra Such,Pet Supplies,Astra,43.35,3.74
P001555,Acme Book,Automotive,Acme,238.08,3.46
P001556,Harbor Population,Pet Supplies,Harbor,86.48,3.1
P001557,Acme Wait,Pet Supplies,Acme,75.93,4.14
P001558,Everest Factor,Clothing,Everest,142.38,2.78
P001559,Nimbus Bar,Books,Nimbus,42.48,3.87
P001560,Everest Bar,Electronics,Everest,1033.13,4.31
P001561,Nimbus Risk,Beauty,Nimbus,69.68,3.41
P001562,GreenLeaf Character,Sports,GreenLeaf,184.98,3.87
P001563,Everest Else,Books,Everest,15.87,2.7
P001564,GreenLeaf Lead,Groceries,GreenLeaf,10.42,3.29
P001565,Pulse Decision,Toys,Pulse,50.01,4.5
P001566,Willow Entire,Groceries,Willow,23.71,3.59
P001567,Zenith Myself,Sports,Zenith,77.3,4.31
P001568,Pulse Scientist,Groceries,Pulse,11.15,4.42
P001569,Everest Develop,Clothing,Everest,51.05,4.46
P001570,Willow Few,Beauty,Willow,130.56,3.5
P001571,Orion Garden,Groceries,Orion,34.58,3.89
P001572,Everest Stop,Pet Supplies,Everest,67.51,4.79
P001573,Zenith Civil,Toys,Zenith,50.66,3.62
P001574,Solace Member,Sports,Solace,53.16,2.7
P001575,Nimbus Approach,Groceries,Nimbus,32.63,2.98
P001576,Nimbus Treat,Sports,Nimbus,51.04,4.64
P001577,Solace Small,Toys,Solace,11.62,4.37
P001578,Pulse Sea,Pet Supplies,Pulse,111.25,3.31
P001579,Willow Know,Automotive,Willow,124.87,3.25
P001580,Everest Clear,Home & Kitchen,Everest,318.51,4.78
P001581,Everest Skin,Automotive,Everest,225.32,3.65
P001582,Solace Everyone,Clothing,Solace,242.11,3.76
P001583,Orion Up,Groceries,Orion,13.54,4.46
P001584,NeoTech Rich,Groceries,NeoTech,1.21,4.18
P001585,Everest Several,Home & Kitchen,Everest,45.55,3.37
P001586,Pulse Else,Books,Pulse,9.81,3.27
P001587,Zenith Rich,Electronics,Zenith,658.35,4.34
P001588,GreenLeaf Without,Beauty,GreenLeaf,132.56,3.78
P001589,Harbor Else,Electronics,Harbor,175.72,3.7
P001590,Solace Institution,Clothing,Solace,11.57,2.81
P001591,Solace Scene,Clothing,Solace,24.97,4.5
P001592,NeoTech Guy,Pet Supplies,NeoTech,44.14,4.45
P001593,Harbor Eat,Clothing,Harbor,181.12,4.17
P001594,Pulse Worker,Clothing,Pulse,83.76,4.16
P001595,Pulse Direction,Home & Kitchen,Pulse,214.62,4.62
P001596,Pulse Eight,Beauty,Pulse,38.16,3.64
P001597,Harbor Place,Books,Harbor,7.37,3.15
P001598,NeoTech Administration,Automotive,NeoTech,407.98,3.51
P001599,Willow Report,Books,Willow,63.33,4.71
P001600,Harbor Significant,Sports,Harbor,28.77,3.62
P001601,GreenLeaf Wall,Clothing,GreenLeaf,93.07,4.61
P001602,Everest Take,Clothing,Everest,260.17,3.79
P001603,NeoTech Week,Sports,NeoTech,233.45,4.4
P001604,Harbor Coach,Home & Kitchen,Harbor,104.38,2.59
P001605,Harbor Picture,Electronics,Harbor,492.64,3.12
P001606,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45
P001607,Solace Institution,Beauty,Solace,65.0,2.94
P001608,Orion Whatever,Books,Orion,96.75,3.06
P001609,Nimbus Hold,Books,Nimbus,29.15,2.55
P001610,Everest Republican,Pet Supplies,Everest,77.46,3.28
P001611,Willow Benefit,Electronics,Willow,1028.88,2.86
P001612,Astra Five,Beauty,Astra,83.13,3.67
P001613,Zenith Lawyer,Automotive,Zenith,734.26,4.81
P001614,Solace Create,Clothing,Solace,97.47,2.92
P001615,NeoTech Camera,Automotive,NeoTech,74.61,3.79
P001616,GreenLeaf Draw,Books,GreenLeaf,167.4,4.08
P001617,Astra Plant,Automotive,Astra,788.84,4.29
P001618,Acme Drug,Pet Supplies,Acme,43.35,3.7
P001619,Everest Imagine,Clothing,Everest,15.52,4.2
P001620,Zenith Television,Books,Zenith,39.96,3.84
P001621,Harbor College,Home & Kitchen,Harbor,15.11,4.76
P001622,Willow Break,Beauty,Willow,5.29,2.62
P001623,Solace Support,Toys,Solace,82.98,3.49
P001624,Pulse Join,Clothing,Pulse,50.81,4.64
P001625,Harbor Sort,Clothing,Harbor,146.81,4.7
P001626,Nimbus Out,Groceries,Nimbus,30.12,4.19
P001627,Nimbus Happy,Groceries,Nimbus,11.67,4.12
P001628,Zenith Necessary,Electronics,Zenith,473.62,2.58
P001629,NeoTech Hope,Electronics,NeoTech,926.42,3.44
P001630,Nimbus From,Electronics,Nimbus,1519.49,3.98
P001631,Acme Real,Sports,Acme,154.57,3.73
P001632,GreenLeaf Indicate,Groceries,GreenLeaf,15.64,3.1
P001633,Nimbus Drive,Home & Kitchen,Nimbus,132.13,3.85
P001634,Pulse Outside,Electronics,Pulse,372.7,4.42
P001635,Nimbus South,Home & Kitchen,Nimbus,207.67,2.84
P001636,Solace Administration,Toys,Solace,16.95,3.1
P001637,Harbor Tax,Automotive,Harbor,529.06,3.78
P001638,Harbor Story,Home & Kitchen,Harbor,363.25,3.13
P001639,Everest Single,Clothing,Everest,253.6,3.94
P001640,GreenLeaf Do,Beauty,GreenLeaf,10.87,2.75
P001641,NeoTech Purpose,Automotive,NeoTech,705.88,3.24
P001642,Acme Design,Groceries,Acme,5.55,3.76
P001643,Acme Show,Clothing,Acme,58.73,3.63
P001644,Acme Field,Beauty,Acme,157.79,2.51
P001645,Nimbus Much,Sports,Nimbus,223.28,3.42
P001646,Orion Class,Sports,Orion,314.64,4.51
P001647,Acme It,Clothing,Acme,118.8,3.17
P001648,Everest Even,Beauty,Everest,124.31,2.53
P001649,Harbor Goal,Sports,Harbor,361.55,4.07
P001650,Solace Suffer,Books,Solace,71.07,4.19
P001651,Acme Those,Toys,Acme,109.53,3.57
P001652,Nimbus Word,Sports,Nimbus,188.49,3.65
P001653,Nimbus Control,Electronics,Nimbus,1187.64,4.85
P001654,GreenLeaf Eye,Sports,GreenLeaf,135.96,3.53
P001655,Pulse Understand,Home & Kitchen,Pulse,75.5,4.09
P001656,Orion Administration,Pet Supplies,Orion,20.13,2.8
P001657,Solace Table,Groceries,Solace,25.99,4.61
P001658,Harbor Agree,Clothing,Harbor,20.37,3.92
P001659,Willow Group,Pet Supplies,Willow,20.65,2.82
P001660,GreenLeaf Medical,Clothing,GreenLeaf,113.12,4.72
P001661,Acme Thought,Toys,Acme,14.26,4.53
P001662,Nimbus Difficult,Groceries,Nimbus,25.06,3.83
P001663,NeoTech School,Home & Kitchen,NeoTech,75.4,3.85
P001664,Willow Her,Toys,Willow,44.59,3.09
P001665,Astra Might,Toys,Astra,76.59,4.3
P001666,GreenLeaf Different,Automotive,GreenLeaf,140.52,4.33
P001667,Solace Serve,Toys,Solace,38.11,4.38
P001668,GreenLeaf Recent,Clothing,GreenLeaf,47.02,2.74
P001669,Solace Media,Toys,Solace,115.92,3.12
P001670,NeoTech Outside,Beauty,NeoTech,110.43,2.78
P001671,Nimbus Garden,Beauty,Nimbus,8.06,4.12
P001672,NeoTech Career,Electronics,NeoTech,1257.52,4.21
P001673,Harbor Main,Beauty,Harbor,99.78,2.67
P001674,Orion Ahead,Electronics,Orion,786.4,4.49
P001675,Solace Majority,Groceries,Solace,5.2,4.87
P001676,Acme Prevent,Groceries,Acme,3.69,4.25
P001677,Nimbus Great,Home & Kitchen,Nimbus,300.67,3.11
P001678,Orion Attack,Automotive,Orion,627.99,4.03
P001679,GreenLeaf Wrong,Sports,GreenLeaf,215.6,3.21
P001680,Willow Full,Automotive,Willow,294.93,4.0
P001681,Astra Compare,Books,Astra,6.08,2.81
P001682,Orion Right,Toys,Orion,35.4,4.19
P001683,NeoTech Make,Sports,NeoTech,71.52,4.54
P001684,Acme Anyone,Automotive,Acme,728.97,4.12
P001685,Nimbus Return,Electronics,Nimbus,319.15,4.15
P001686,Pulse Thing,Beauty,Pulse,134.71,3.74
P001687,Orion Painting,Pet Supplies,Orion,10.39,4.23
P001688,Zenith Mr,Sports,Zenith,59.25,4.51
P001689,Willow Condition,Sports,Willow,297.5,3.32
P001690,Solace Professional,Sports,Solace,257.99,4.19
P001691,Everest Stop,Automotive,Everest,893.72,3.78
P001692,Acme Effect,Automotive,Acme,108.67,4.64
P001693,GreenLeaf Next,Books,GreenLeaf,21.06,3.57
P001694,Solace Actually,Pet Supplies,Solace,34.17,4.83
P001695,Pulse Look,Groceries,Pulse,11.71,4.78
P001696,Astra Woman,Clothing,Astra,313.72,3.15
P001697,NeoTech Member,Toys,NeoTech,20.71,4.67
P001698,GreenLeaf Day,Clothing,GreenLeaf,142.7,4.17
P001699,Nimbus Hit,Electronics,Nimbus,494.84,4.57
P001700,Harbor One,Automotive,Harbor,601.59,2.52
P001701,Willow Executive,Electronics,Willow,513.32,4.66
P001702,Pulse Set,Beauty,Pulse,154.05,4.07
P001703,Willow Just,Beauty,Willow,165.03,3.97
P001704,NeoTech Property,Books,NeoTech,83.51,4.32
P001705,Astra Marriage,Groceries,Astra,10.96,4.16
P001706,Willow Measure,Electronics,Willow,970.1,4.04
P001707,Willow Their,Electronics,Willow,988.62,3.91
P001708,Orion Room,Books,Orion,99.54,2.97
P001709,Nimbus Unit,Groceries,Nimbus,2.47,3.14
P001710,Zenith Stay,Groceries,Zenith,16.58,4.86
P001711,Acme Here,Electronics,Acme,929.73,2.77
P001712,Zenith Management,Home & Kitchen,Zenith,260.48,3.55
P001713,Zenith Into,Toys,Zenith,37.8,4.17
P001714,NeoTech Trouble,Sports,NeoTech,303.15,3.7
P001715,Everest Also,Groceries,Everest,5.74,4.13
P001716,Acme Surface,Toys,Acme,96.19,4.73
P001717,Orion Society,Electronics,Orion,1551.98,4.75
P001718,Acme Brother,Groceries,Acme,8.74,3.94
P001719,Zenith Natural,Home & Kitchen,Zenith,268.64,3.93
P001720,Harbor Or,Pet Supplies,Harbor,6.69,3.84
P001721,Everest Investment,Home & Kitchen,Everest,343.28,3.57
P001722,Everest Religious,Home & Kitchen,Everest,80.1,3.51
P001723,Everest To,Pet Supplies,Everest,101.97,3.5
P001724,NeoTech Mind,Electronics,NeoTech,846.61,3.62
P001725,Willow Only,Beauty,Willow,96.97,2.63
P001726,Zenith Control,Toys,Zenith,25.89,4.41
P001727,Harbor Resource,Home & Kitchen,Harbor,228.38,3.52
P001728,Harbor Property,Books,Harbor,82.77,3.89
P001729,NeoTech Third,Books,NeoTech,67.52,3.4
P001730,Zenith Investment,Beauty,Zenith,232.25,2.78
P001731,GreenLeaf Glass,Electronics,GreenLeaf,798.6,4.48
P001732,Pulse Baby,Electronics,Pulse,417.15,2.63
P001733,Zenith Hour,Clothing,Zenith,166.64,3.39
P001734,Astra About,Home & Kitchen,Astra,68.37,3.99
P001735,Astra West,Groceries,Astra,13.04,3.27
P001736,GreenLeaf Reach,Groceries,GreenLeaf,5.66,2.7
P001737,Zenith Heart,Beauty,Zenith,92.24,4.75
P001738,Nimbus Wish,Pet Supplies,Nimbus,52.26,3.4
P001739,Everest Movie,Electronics,Everest,738.47,3.72
P001740,Pulse Phone,Beauty,Pulse,184.9,3.14
P001741,Solace Sound,Electronics,Solace,957.88,2.72
P001742,GreenLeaf End,Electronics,GreenLeaf,814.3,3.93
P001743,Zenith Happy,Home & Kitchen,Zenith,173.72,4.54
P001744,Acme Artist,Electronics,Acme,1797.55,3.21
P001745,Solace Particular,Home & Kitchen,Solace,157.71,4.83
P001746,Solace Step,Beauty,Solace,32.16,4.14
P001747,Zenith Protect,Home & Kitchen,Zenith,103.92,4.57
P001748,Solace Who,Toys,Solace,56.34,3.58
P001749,Zenith Discuss,Beauty,Zenith,25.95,2.51
P001750,Solace Possible,Books,Solace,61.35,2.87
P001751,Everest Make,Beauty,Everest,60.7,4.43
P001752,GreenLeaf Tell,Home & Kitchen,GreenLeaf,412.8,3.26
P001753,Zenith View,Sports,Zenith,165.03,4.69
P001754,Zenith Something,Groceries,Zenith,1.78,2.68
P001755,GreenLeaf Star,Automotive,GreenLeaf,305.42,3.33
P001756,Astra Book,Automotive,Astra,967.83,2.92
P001757,Zenith Both,Home & Kitchen,Zenith,206.86,4.71
P001758,Everest Whole,Pet Supplies,Everest,8.07,2.69
P001759,NeoTech Story,Sports,NeoTech,407.54,4.58
P001760,Everest Fast,Toys,Everest,24.92,2.95
P001761,Everest Line,Home & Kitchen,Everest,32.15,2.69
P001762,Harbor Vote,Electronics,Harbor,476.36,3.08
P001763,Orion Who,Toys,Orion,79.36,3.36
P001764,Willow Maintain,Pet Supplies,Willow,30.77,4.69
P001765,GreenLeaf Its,Beauty,GreenLeaf,49.84,3.04
P001766,Willow Purpose,Pet Supplies,Willow,64.22,3.51
P001767,Harbor Laugh,Beauty,Harbor,254.74,4.73
P001768,GreenLeaf Name,Beauty,GreenLeaf,29.53,3.78
P001769,Acme Theory,Groceries,Acme,18.76,3.51
P001770,Willow Film,Electronics,Willow,811.5,4.17
P001771,GreenLeaf Guess,Sports,GreenLeaf,120.32,4.36
P001772,Acme Then,Clothing,Acme,20.18,4.07
P001773,Orion Event,Groceries,Orion,12.34,3.21
P001774,Astra Take,Groceries,Astra,22.01,4.02
P001775,Zenith Religious,Groceries,Zenith,23.52,4.55
P001776,Orion Push,Books,Orion,56.21,4.6
P001777,NeoTech Continue,Pet Supplies,NeoTech,69.57,2.83
P001778,Solace Minute,Toys,Solace,10.29,2.91
P001779,Orion Management,Clothing,Orion,57.54,4.39
P001780,Pulse Voice,Pet Supplies,Pulse,49.73,2.65
P001781,Pulse Central,Electronics,Pulse,984.2,4.66
P001782,Zenith Security,Clothing,Zenith,66.11,4.0
P001783,Willow Culture,Home & Kitchen,Willow,56.57,4.17
P001784,Everest Beautiful,Sports,Everest,219.72,3.77
P001785,Solace Even,Clothing,Solace,90.15,4.11
P001786,Astra Expect,Sports,Astra,48.62,4.88
P001787,Willow Forget,Clothing,Willow,160.19,4.45
P001788,Zenith Study,Electronics,Zenith,391.83,2.68
P001789,Willow Wall,Automotive,Willow,409.61,4.48
P001790,Zenith Result,Sports,Zenith,403.08,3.26
P001791,Acme Democratic,Groceries,Acme,9.0,3.17
P001792,Harbor Notice,Pet Supplies,Harbor,70.76,3.75
P001793,Acme Marriage,Electronics,Acme,896.38,3.47
P001794,Willow Treatment,Automotive,Willow,576.97,3.89
P001795,Orion Focus,Home & Kitchen,Orion,386.25,2.77
P001796,Zenith Military,Pet Supplies,Zenith,45.72,4.68
P001797,GreenLeaf Green,Automotive,GreenLeaf,187.99,3.37
P001798,Harbor Reflect,Beauty,Harbor,116.24,3.05
P001799,Astra Protect,Groceries,Astra,20.77,3.11
P001800,Astra Behavior,Clothing,Astra,113.98,4.7
P001801,Harbor Wrong,Sports,Harbor,365.24,3.12
P001802,Everest In,Toys,Everest,97.72,2.57
P001803,NeoTech Throughout,Beauty,NeoTech,73.01,2.71
P001804,Harbor Cost,Pet Supplies,Harbor,9.81,2.74
P001805,GreenLeaf Hear,Groceries,GreenLeaf,11.37,2.55
P001806,Nimbus Focus,Pet Supplies,Nimbus,54.34,4.4
P001807,Nimbus Maintain,Electronics,Nimbus,557.39,3.67
P001808,Astra Pull,Pet Supplies,Astra,49.88,3.29
P001809,Zenith Board,Home & Kitchen,Zenith,131.75,2.77
P001810,NeoTech Tend,Clothing,NeoTech,61.15,3.48
P001811,Everest Child,Sports,Everest,197.07,2.53
P001812,Zenith Partner,Automotive,Zenith,713.74,4.37
P001813,Pulse Soon,Pet Supplies,Pulse,54.41,2.86
P001814,Nimbus Prevent,Automotive,Nimbus,566.53,2.62
P001815,Harbor Despite,Home & Kitchen,Harbor,241.73,2.66
P001816,Willow Catch,Automotive,Willow,91.42,2.79
P001817,Harbor Not,Beauty,Harbor,87.54,2.91
P001818,Willow Prepare,Beauty,Willow,70.39,4.11
P001819,Everest Organization,Beauty,Everest,69.22,2.73
P001820,NeoTech Personal,Clothing,NeoTech,90.19,3.49
P001821,Orion Off,Electronics,Orion,852.12,4.32
P001822,Orion Race,Automotive,Orion,492.48,3.57
P001823,Willow Bit,Sports,Willow,215.56,2.59
P001824,Solace Foreign,Electronics,Solace,1233.6,3.48
P001825,Solace People,Home & Kitchen,Solace,203.57,4.12
P001826,Solace Guy,Clothing,Solace,117.72,4.34
P001827,Acme Road,Home & Kitchen,Acme,125.56,2.91
P001828,Willow Cost,Books,Willow,54.83,3.05
P001829,Harbor Point,Clothing,Harbor,36.94,3.88
P001830,Acme Chance,Electronics,Acme,1127.47,3.02
P001831,Orion Fact,Beauty,Orion,169.79,3.69
P001832,Orion Medical,Home & Kitchen,Orion,52.77,4.16
P001833,Orion Blood,Beauty,Orion,88.37,4.0
P001834,Nimbus Person,Automotive,Nimbus,32.08,3.56
P001835,Everest Indicate,Pet Supplies,Everest,76.86,4.07
P001836,Pulse Year,Toys,Pulse,56.37,4.1
P001837,Pulse Above,Toys,Pulse,72.87,3.13
P001838,Everest Several,Home & Kitchen,Everest,331.98,3.02
P001839,Zenith Few,Sports,Zenith,180.71,4.13
P001840,Orion Capital,Electronics,Orion,567.39,3.21
P001841,Willow Local,Toys,Willow,58.53,3.05
P001842,Orion Kitchen,Books,Orion,29.1,4.12
P001843,Nimbus Near,Toys,Nimbus,33.17,4.37
P001844,Nimbus Size,Books,Nimbus,70.23,2.99
P001845,Nimbus Fill,Toys,Nimbus,74.86,4.7
P001846,Pulse Both,Groceries,Pulse,14.3,3.45
P001847,GreenLeaf Goal,Electronics,GreenLeaf,1025.31,4.09
P001848,Astra Attorney,Automotive,Astra,392.65,4.7
P001849,GreenLeaf List,Beauty,GreenLeaf,59.13,4.5
P001850,Willow Amount,Beauty,Willow,129.49,3.7
P001851,Acme Wife,Pet Supplies,Acme,9.25,3.77
P001852,Everest All,Automotive,Everest,643.14,4.29
P001853,Orion After,Electronics,Orion,351.45,3.22
P001854,Astra Key,Sports,Astra,376.31,2.51
P001855,Acme Practice,Automotive,Acme,503.43,3.16
P001856,GreenLeaf Somebody,Toys,GreenLeaf,69.5,4.46
P001857,GreenLeaf Improve,Toys,GreenLeaf,92.99,3.23
P001858,Everest Run,Books,Everest,54.55,4.3
P001859,Orion Coach,Electronics,Orion,1011.71,4.55
P001860,Everest Late,Clothing,Everest,86.67,3.46
P001861,Acme Must,Books,Acme,47.06,3.54
P001862,Zenith Guess,Groceries,Zenith,27.91,4.68
P001863,Acme Half,Books,Acme,59.15,3.35
P001864,Acme Age,Home & Kitchen,Acme,200.84,3.63
P001865,Everest Mrs,Books,Everest,46.77,3.49
P001866,GreenLeaf Some,Home & Kitchen,GreenLeaf,21.92,2.78
P001867,Acme Foot,Toys,Acme,93.84,3.96
P001868,Nimbus Foot,Sports,Nimbus,299.8,4.4
P001869,Solace At,Books,Solace,8.47,4.33
P001870,Acme Subject,Automotive,Acme,383.26,3.16
P001871,GreenLeaf Act,Clothing,GreenLeaf,118.36,2.75
P001872,Everest Budget,Electronics,Everest,1217.83,3.3
