review_id,order_id,product_id,user_id,rating,review_text,review_date
R00003149,O00001428,P001475,U009176,2,Color was different from images.,2025-11-07T23:31:45.415437
R00002786,O00001278,P001598,U002665,3,Highly recommend this brand.,2024-08-14T17:04:52.679940
R00031270,O00014362,P001922,U002969,2,"Not as expected, quality is poor.",2025-01-14T10:25:45.706782
R00042142,O00019347,P000822,U008960,4,Works perfectly!,2025-04-06T01:35:16.633612
R00009730,O00004474,P001540,U008344,3,Color was different from images.,2024-06-29T00:35:45.266884
R00017892,O00008267,P001706,U002114,3,Customer service was helpful.,2025-07-02T20:52:21.947989
R00010932,O00005029,P001639,U006757,3,"Not as expected, quality is poor.",2025-01-26T00:29:18.404523
R00008501,O00003887,P001805,U003643,3,Item arrived damaged.,2024-11-30T04:44:27.540540
R00031859,O00014628,P000895,U004151,3,Highly recommend this brand.,2025-01-28T23:39:22.527398
R00018128,O00008381,P000647,U007489,2,"Excellent product, will buy again.",2025-04-14T00:31:13.586122
R00017087,O00007893,P000010,U005218,3,"Not as expected, quality is poor.",2024-04-22T21:49:37.981014
R00001571,O00000710,P000406,U006722,2,Value for money.,2024-01-11T15:39:25.208384
R00011964,O00005506,P000922,U008645,3,Customer service was helpful.,2024-12-09T22:23:08.585555
R00037535,O00017229,P000442,U005201,5,Decent product for the price.,2024-05-23T18:13:34.510246
R00014399,O00006629,P001710,U003503,5,Fast shipping and good packaging.,2024-11-21T16:18:26.715291
R00018544,O00008561,P001056,U008319,2,Customer service was helpful.,2024-09-19T03:46:42.285065
R00043019,O00019784,P000945,U009206,5,Item arrived damaged.,2025-02-18T19:48:47.782292
R00017125,O00007910,P000019,U001972,4,Works perfectly!,2025-03-12T06:47:31.339338
R00025318,O00011682,P001972,U003441,5,Item arrived damaged.,2024-08-29T16:56:07.130573
R00031647,O00014528,P001600,U000553,3,"Not as expected, quality is poor.",2024-12-26T20:32:14.096249
R00027684,O00012731,P000652,U009422,3,Color was different from images.,2024-07-29T14:17:11.569833
R00007040,O00003190,P000519,U004599,3,Item arrived damaged.,2025-01-23T05:19:19.989947
R00037835,O00017354,P001915,U008181,2,Color was different from images.,2024-10-10T06:58:39.899969
R00004090,O00001864,P001559,U004670,3,"Excellent product, will buy again.",2025-03-25T18:43:57.657660
R00008706,O00003986,P000893,U001537,4,Highly recommend this brand.,2025-09-04T07:19:07.989909
R00009827,O00004511,P000085,U007436,3,"Not as expected, quality is poor.",2025-02-12T08:25:26.488612
R00009956,O00004567,P001842,U001096,3,Works perfectly!,2025-08-11T01:35:29.341265
R00013854,O00006377,P000484,U001080,5,"Excellent product, will buy again.",2025-08-08T11:58:48.774506
R00016403,O00007572,P001273,U004961,5,"Excellent product, will buy again.",2025-08-15T12:12:18.970692
R00015556,O00007182,P001940,U007054,1,Color was different from images.,2024-02-28T21:51:20.280924
R00019929,O00009216,P000492,U009599,2,Color was different from images.,2025-03-01T12:20:42.958284
R00035251,O00016190,P000081,U002538,5,Works perfectly!,2024-04-24T05:18:58.258669
R00009362,O00004301,P000438,U007378,3,Value for money.,2024-09-11T21:20:14.516005
R00034163,O00015680,P000780,U009664,3,Decent product for the price.,2025-06-19T00:25:52.343455
R00023252,O00010727,P000223,U005708,4,Works perfectly!,2024-10-02T14:06:18.571223
R00040498,O00018563,P000680,U008594,3,Fast shipping and good packaging.,2025-02-09T18:47:36.125068
R00026219,O00012079,P000521,U001340,4,"Excellent product, will buy again.",2024-10-04T13:23:43.227255
R00035823,O00016454,P000891,U006626,3,"Excellent product, will buy again.",2024-07-06T09:27:03.613027
R00017486,O00008076,P001292,U002738,4,Item arrived damaged.,2024-03-09T00:25:47.699845
R00011986,O00005514,P000636,U009028,5,Works perfectly!,2024-12-26T13:56:32.207503
R00043335,O00019919,P001841,U001628,3,Works perfectly!,2025-03-01T20:15:52.618285
R00041611,O00019090,P000477,U001491,4,Highly recommend this brand.,2024-08-15T01:58:46.483918
R00022298,O00010303,P001302,U007994,3,Decent product for the price.,2025-11-14T04:20:03.294032
R00012263,O00005637,P000022,U000090,5,Color was different from images.,2025-03-24T13:40:20.007894
R00012704,O00005833,P000702,U005370,3,Decent product for the price.,2025-09-30T12:38:38.627806
R00032405,O00014886,P001710,U007673,1,Works perfectly!,2024-01-03T23:05:25.415927
R00027900,O00012830,P000711,U000633,5,Customer service was helpful.,2024-04-15T10:45:48.431593
R00014034,O00006459,P001040,U002404,5,Value for money.,2024-07-08T09:36:25.469597
R00017722,O00008188,P000032,U003689,3,Value for money.,2024-06-15T05:58:53.733965
R00036409,O00016724,P001556,U002410,2,Value for money.,2025-09-29T20:29:55.789806
R00021383,O00009884,P000432,U002053,4,Value for money.,2025-01-12T14:52:29.945340
R00024900,O00011493,P001511,U004422,1,"Excellent product, will buy again.",2024-03-15T11:10:21.802480
R00033752,O00015502,P001143,U005169,2,"Excellent product, will buy again.",2025-09-28T17:08:21.841608
R00014692,O00006771,P000655,U004774,4,Color was different from images.,2024-01-21T11:55:10.797765
R00041337,O00018961,P000428,U008806,2,Works perfectly!,2024-03-28T09:22:34.640024
R00019932,O00009217,P001995,U002214,5,Customer service was helpful.,2025-08-29T02:33:24.951572
R00018865,O00008713,P001586,U005828,3,Highly recommend this brand.,2024-11-30T04:30:18.194121
R00039380,O00018057,P001396,U003888,5,Highly recommend this brand.,2024-12-18T01:13:45.685739
R00032893,O00015101,P000972,U006480,5,Item arrived damaged.,2025-04-10T18:15:52.774945
R00023882,O00011023,P000112,U002270,1,"Not as expected, quality is poor.",2024-04-19T18:24:22.169200
R00010022,O00004600,P000462,U009368,5,Item arrived damaged.,2024-01-20T12:56:54.490500
R00014436,O00006650,P000724,U004277,4,Item arrived damaged.,2024-02-01T04:58:38.293904
R00009740,O00004479,P000219,U003796,3,Value for money.,2025-07-03T01:51:27.068402
R00024708,O00011397,P000340,U006548,5,"Excellent product, will buy again.",2025-03-18T04:08:45.144019
R00008781,O00004019,P000687,U007293,3,"Not as expected, quality is poor.",2025-10-13T07:22:37.287191
R00009055,O00004151,P001868,U005863,2,Decent product for the price.,2025-03-25T01:34:02.139510
R00040282,O00018473,P000654,U003038,5,"Excellent product, will buy again.",2025-03-19T06:27:48.104064
R00039786,O00018249,P001999,U008328,5,Fast shipping and good packaging.,2024-01-20T16:01:43.760725
R00020187,O00009326,P000679,U003904,5,Item arrived damaged.,2024-06-08T11:22:56.778301
R00017773,O00008210,P000728,U009062,4,Value for money.,2024-10-11T19:32:15.322244
R00036838,O00016908,P000893,U004034,3,"Excellent product, will buy again.",2025-02-07T00:24:39.112521
R00021537,O00009948,P001095,U004017,3,Color was different from images.,2024-02-17T11:19:18.974064
R00020772,O00009602,P000560,U002899,2,Decent product for the price.,2025-03-06T12:41:40.378877
R00016853,O00007782,P000186,U008597,5,Highly recommend this brand.,2024-08-30T02:44:07.501464
R00017430,O00008049,P001372,U008643,4,Value for money.,2025-05-31T20:44:28.106002
R00008117,O00003712,P000102,U004413,3,"Not as expected, quality is poor.",2025-08-06T13:15:34.540174
R00032627,O00014979,P000695,U003446,2,Highly recommend this brand.,2024-07-05T03:43:41.020007
R00014788,O00006814,P001318,U007423,5,"Excellent product, will buy again.",2024-05-01T12:49:18.941610
R00016225,O00007501,P000529,U004568,4,Item arrived damaged.,2024-03-03T13:21:41.843866
R00036191,O00016620,P001699,U004014,5,Color was different from images.,2025-09-09T22:31:02.073572
R00017376,O00008025,P000989,U009350,4,Color was different from images.,2025-09-12T02:14:01.309064
R00017407,O00008037,P001104,U007035,5,Decent product for the price.,2024-12-29T13:13:00.253465
R00004384,O00002003,P000450,U008528,2,Highly recommend this brand.,2025-09-16T23:12:33.235561
R00026294,O00012113,P001669,U004403,3,"Excellent product, will buy again.",2024-01-12T15:47:01.518358
R00012914,O00005931,P000534,U007089,5,Decent product for the price.,2024-06-18T00:23:10.142840
R00005268,O00002397,P001050,U001910,4,"Not as expected, quality is poor.",2025-01-01T17:00:45.347489
R00039243,O00017995,P000938,U006550,4,Highly recommend this brand.,2024-09-19T12:08:30.902756
R00036408,O00016724,P000638,U002410,2,Customer service was helpful.,2025-04-20T08:55:19.740256
R00023021,O00010623,P001492,U002704,3,Color was different from images.,2025-08-01T07:35:50.020976
R00030957,O00014217,P000377,U009047,4,Value for money.,2024-04-20T21:09:08.206075
R00002157,O00000994,P001167,U000673,4,"Not as expected, quality is poor.",2024-04-28T06:32:09.248716
R00006868,O00003107,P001044,U001279,4,"Not as expected, quality is poor.",2025-10-12T21:13:27.128513
R00004222,O00001927,P001754,U008188,4,Color was different from images.,2024-12-05T21:27:19.105999
R00009477,O00004356,P001684,U001479,3,Highly recommend this brand.,2024-12-02T04:10:25.253026
R00031161,O00014317,P000745,U003780,3,"Not as expected, quality is poor.",2024-10-11T00:05:17.470139
R00038555,O00017671,P001835,U003468,5,Value for money.,2025-06-04T16:22:22.389626
R00032286,O00014830,P000292,U008205,3,Fast shipping and good packaging.,2025-01-26T06:33:08.099776
R00034509,O00015841,P000333,U009291,3,"Excellent product, will buy again.",2024-03-21T15:34:55.255438
R00037864,O00017369,P000954,U000906,2,Item arrived damaged.,2024-08-10T17:47:05.137483
R00017090,O00007895,P000156,U009229,2,Color was different from images.,2025-08-24T03:24:08.024732
R00025189,O00011626,P001841,U003055,2,Works perfectly!,2025-07-28T03:20:10.988144
R00037323,O00017129,P000910,U009432,3,Decent product for the price.,2024-06-12T07:33:10.126143
R00016974,O00007840,P001929,U006165,2,Fast shipping and good packaging.,2025-11-11T02:23:09.688915
R00016455,O00007599,P000254,U008511,2,Color was different from images.,2025-06-14T11:59:50.432670
R00006714,O00003038,P000899,U002643,2,Works perfectly!,2024-09-10T02:40:24.123682
R00038544,O00017665,P001466,U002178,3,Customer service was helpful.,2024-05-29T16:11:49.843879
R00015170,O00006988,P000353,U009928,3,Customer service was helpful.,2025-06-10T20:18:37.821779
R00014273,O00006569,P001665,U000149,3,Decent product for the price.,2024-12-14T11:33:44.426999
R00011149,O00005133,P000661,U009322,3,"Excellent product, will buy again.",2025-05-19T15:24:57.894489
R00001529,O00000690,P001015,U005136,1,"Not as expected, quality is poor.",2025-01-01T07:45:00.679010
R00003652,O00001651,P000972,U000035,4,Color was different from images.,2025-01-31T10:13:14.486883
R00011489,O00005292,P001619,U003562,1,Color was different from images.,2024-06-13T17:38:39.783363
R00014872,O00006849,P001960,U006182,4,Works perfectly!,2025-06-23T23:24:26.000810
R00032044,O00014715,P001606,U008370,4,Decent product for the price.,2024-11-12T01:38:03.455367
R00034126,O00015666,P001565,U000006,3,"Not as expected, quality is poor.",2024-05-27T13:05:31.879742
R00014757,O00006802,P001325,U000815,4,Fast shipping and good packaging.,2024-09-12T11:35:49.830406
R00031640,O00014525,P000354,U004659,3,Color was different from images.,2025-07-26T00:04:45.106984
R00000165,O00000067,P000748,U001740,2,Color was different from images.,2024-11-06T21:03:49.614701
R00037308,O00017123,P001603,U009145,4,Value for money.,2024-09-18T22:24:43.622078
R00023088,O00010652,P000614,U002086,2,Value for money.,2024-11-12T11:43:42.932794
R00017441,O00008056,P001513,U007012,2,Value for money.,2025-06-25T04:53:14.871799
R00022516,O00010396,P001402,U002877,3,"Excellent product, will buy again.",2024-01-22T19:24:02.258485
R00007837,O00003579,P000153,U009625,5,Decent product for the price.,2024-03-08T19:24:53.503007
R00038206,O00017520,P000651,U004847,2,Color was different from images.,2025-09-24T08:46:39.059405
R00035311,O00016216,P001448,U005733,3,"Not as expected, quality is poor.",2025-05-17T15:15:08.551920
R00013113,O00006023,P000608,U003290,3,"Excellent product, will buy again.",2025-01-17T00:54:54.520363
R00011095,O00005107,P001151,U002969,5,Value for money.,2024-10-06T02:57:28.523706
R00013123,O00006027,P000858,U004180,4,"Not as expected, quality is poor.",2025-09-15T22:40:00.646724
R00032875,O00015092,P000362,U003216,5,Fast shipping and good packaging.,2025-03-10T02:29:19.540310
R00006832,O00003094,P001577,U008850,4,"Excellent product, will buy again.",2024-06-20T20:45:36.444960
R00022690,O00010480,P000746,U004292,1,Works perfectly!,2024-05-29T22:04:42.472836
R00009517,O00004374,P000177,U004502,5,"Excellent product, will buy again.",2025-08-02T20:17:49.453563
R00028290,O00013007,P000152,U006503,3,Customer service was helpful.,2024-12-22T06:08:46.319049
R00012572,O00005775,P000545,U009276,3,Color was different from images.,2024-10-04T07:08:56.038084
R00004853,O00002209,P001146,U001784,3,Fast shipping and good packaging.,2025-10-26T09:32:15.893090
R00006034,O00002729,P001269,U001102,2,Customer service was helpful.,2025-07-04T13:52:33.967389
R00040475,O00018553,P001730,U003193,4,Customer service was helpful.,2025-09-02T20:09:47.645914
R00041148,O00018871,P001469,U008779,5,Item arrived damaged.,2025-07-11T22:43:56.716223
R00031737,O00014569,P001477,U006936,3,Highly recommend this brand.,2025-11-02T16:07:26.486112
R00029204,O00013435,P001398,U008614,2,Decent product for the price.,2024-01-20T04:34:49.976736
R00002931,O00001341,P001720,U004818,4,Fast shipping and good packaging.,2025-07-31T21:12:16.471608
R00007947,O00003633,P000912,U005848,5,Item arrived damaged.,2024-12-03T19:48:57.982426
R00026034,O00011995,P001380,U003019,2,Decent product for the price.,2025-09-15T23:02:44.245929
R00040427,O00018526,P001362,U005978,5,Decent product for the price.,2025-10-09T04:13:24.303305
R00040954,O00018777,P001429,U007499,5,"Not as expected, quality is poor.",2024-01-05T18:05:19.773706
R00038393,O00017599,P000555,U008449,3,Item arrived damaged.,2024-08-20T06:09:45.363397
R00041692,O00019128,P001884,U005654,4,Color was different from images.,2025-02-02T18:54:19.778911
R00011664,O00005369,P001229,U007682,3,"Excellent product, will buy again.",2024-11-02T05:23:59.571742
R00031856,O00014627,P001509,U003726,2,Decent product for the price.,2025-10-23T10:36:40.300563
R00016967,O00007837,P001638,U008226,5,Value for money.,2025-08-12T15:17:32.310403
R00027375,O00012588,P001647,U005572,1,Item arrived damaged.,2024-03-15T10:46:52.356566
R00017583,O00008121,P001735,U001046,4,Highly recommend this brand.,2024-10-08T00:44:14.207182
R00010081,O00004629,P001095,U005879,4,Item arrived damaged.,2024-10-02T20:11:04.438696
R00018917,O00008733,P001451,U005687,5,"Excellent product, will buy again.",2024-01-31T22:20:27.087507
R00003689,O00001668,P001271,U001568,2,Highly recommend this brand.,2024-05-07T18:17:13.810437
R00008400,O00003842,P000654,U000232,5,Customer service was helpful.,2025-10-17T18:40:40.493359
R00010836,O00004989,P001153,U003618,4,Item arrived damaged.,2025-02-08T23:43:00.698313
R00020699,O00009570,P001604,U001305,4,Fast shipping and good packaging.,2024-10-13T12:17:37.416410
R00023137,O00010677,P000803,U007153,5,Item arrived damaged.,2024-01-16T09:33:56.299840
R00013030,O00005985,P001657,U007525,5,Item arrived damaged.,2025-03-04T19:54:52.587269
R00033732,O00015494,P000543,U002419,5,Item arrived damaged.,2024-11-28T12:26:06.670238
R00027759,O00012766,P001062,U007613,4,"Not as expected, quality is poor.",2024-07-07T04:51:28.802564
R00022357,O00010327,P000466,U004827,2,Highly recommend this brand.,2025-02-28T15:12:46.268430
R00040358,O00018499,P001195,U003241,4,Works perfectly!,2024-06-07T20:36:02.940316
R00027339,O00012570,P001873,U007653,4,Color was different from images.,2025-07-15T14:02:01.272971
R00008755,O00004007,P001678,U006992,3,Color was different from images.,2025-04-13T14:29:05.738498
R00005288,O00002407,P000952,U004298,4,Color was different from images.,2024-05-24T11:52:43.633926
R00030739,O00014115,P000417,U004888,3,"Not as expected, quality is poor.",2024-12-19T11:34:03.365435
R00021112,O00009757,P000284,U000506,4,Customer service was helpful.,2025-03-08T14:58:57.655974
R00008181,O00003741,P001377,U005154,5,Color was different from images.,2024-08-05T06:07:29.220498
R00012099,O00005564,P001065,U006247,4,Value for money.,2025-06-15T22:08:26.708971
R00013928,O00006409,P001562,U007880,5,"Not as expected, quality is poor.",2025-09-27T20:49:10.047609
R00043057,O00019798,P000486,U007685,3,Fast shipping and good packaging.,2025-04-05T17:33:53.055252
R00019392,O00008967,P001973,U000606,2,Value for money.,2024-11-06T12:48:52.907796
R00000992,O00000445,P000379,U001212,4,Fast shipping and good packaging.,2025-05-08T12:12:10.580966
R00002172,O00001002,P001211,U009034,3,Customer service was helpful.,2025-10-06T22:51:07.798410
R00031845,O00014624,P001750,U008004,3,Value for money.,2024-03-18T11:14:41.437629
R00001834,O00000834,P000294,U007098,4,Customer service was helpful.,2024-11-30T09:10:57.870952
R00006043,O00002733,P001729,U003310,3,Works perfectly!,2024-04-04T17:35:39.163510
R00005161,O00002347,P001432,U009896,3,"Excellent product, will buy again.",2024-06-25T05:48:32.275738
R00013300,O00006117,P001961,U007190,5,"Not as expected, quality is poor.",2024-12-30T20:07:10.650491
R00040070,O00018374,P000559,U005431,3,Customer service was helpful.,2024-09-24T13:40:58.680568
R00000341,O00000155,P001015,U000476,4,Highly recommend this brand.,2025-06-22T03:22:29.445688
R00025996,O00011980,P000796,U005101,2,Color was different from images.,2025-01-03T01:10:45.464219
R00001912,O00000881,P001930,U008013,3,"Not as expected, quality is poor.",2025-06-03T04:09:57.135093
R00030950,O00014214,P000412,U002629,4,"Excellent product, will buy again.",2024-07-12T03:51:48.493402
R00026741,O00012307,P000840,U005189,3,Fast shipping and good packaging.,2024-04-18T21:46:02.349410
R00007651,O00003487,P000954,U009722,4,Value for money.,2025-02-27T21:59:17.993585
R00009909,O00004545,P001387,U007841,3,"Not as expected, quality is poor.",2024-11-08T22:08:50.538815
R00001307,O00000587,P000543,U002197,1,Color was different from images.,2025-06-28T01:05:27.534531
R00024505,O00011309,P001541,U004505,5,Works perfectly!,2025-10-07T03:58:45.731888
R00013500,O00006215,P000836,U008406,4,Decent product for the price.,2025-07-05T20:04:14.345312
R00023166,O00010686,P001163,U001132,3,"Excellent product, will buy again.",2024-05-18T13:17:34.381970
R00001704,O00000777,P001587,U002342,3,Decent product for the price.,2024-10-31T17:49:00.438694
R00016322,O00007536,P001826,U006336,3,Highly recommend this brand.,2024-07-20T15:05:25.513890
R00030816,O00014151,P001749,U002891,3,Value for money.,2025-03-16T22:09:37.313137
R00042841,O00019691,P000882,U006638,3,Color was different from images.,2024-07-16T19:30:54.377910
R00002616,O00001205,P000944,U008439,3,Highly recommend this brand.,2024-03-15T02:18:11.821698
R00019957,O00009229,P001118,U000527,4,"Excellent product, will buy again.",2024-01-14T23:24:11.974102
R00010719,O00004934,P000722,U009871,3,Works perfectly!,2025-11-06T15:19:36.306442
R00022144,O00010229,P001759,U007605,4,"Not as expected, quality is poor.",2024-09-03T00:40:01.787288
R00025954,O00011963,P000650,U006322,3,"Not as expected, quality is poor.",2024-09-04T00:22:09.438051
R00007456,O00003400,P001644,U001861,3,Customer service was helpful.,2025-03-31T17:00:25.980181
R00001984,O00000915,P000056,U003004,1,Fast shipping and good packaging.,2025-05-15T01:14:11.849211
R00013324,O00006128,P000905,U009086,4,Decent product for the price.,2025-10-12T08:24:42.540504
R00042562,O00019552,P001322,U005463,2,Decent product for the price.,2024-02-10T22:16:25.811460
R00015362,O00007082,P001349,U003530,1,Fast shipping and good packaging.,2024-10-17T17:28:55.402181
R00022854,O00010552,P001914,U006284,5,"Excellent product, will buy again.",2025-03-20T13:30:16.276568
R00002993,O00001366,P001786,U001292,3,Customer service was helpful.,2025-02-03T13:13:44.485048
R00041820,O00019185,P001996,U002651,1,"Excellent product, will buy again.",2024-04-04T19:22:01.496756
R00032830,O00015068,P001304,U001585,3,Item arrived damaged.,2024-07-26T01:33:37.595366
R00037705,O00017302,P001400,U009887,3,Works perfectly!,2024-12-01T05:58:13.124117
R00000611,O00000272,P001872,U005269,4,Decent product for the price.,2024-07-25T15:39:34.086675
R00008409,O00003846,P000515,U002661,5,"Not as expected, quality is poor.",2025-10-23T09:47:33.244780
R00015205,O00007005,P000282,U006304,2,Color was different from images.,2024-01-22T02:12:14.298198
R00004467,O00002034,P000970,U004843,5,Highly recommend this brand.,2024-11-17T11:42:35.723188
R00015476,O00007134,P000189,U000170,5,Value for money.,2024-03-31T11:12:15.154679
R00036269,O00016659,P000286,U006022,4,Customer service was helpful.,2025-01-28T08:14:35.043751
R00027600,O00012693,P000145,U001157,3,"Not as expected, quality is poor.",2025-04-20T21:42:06.581876
R00038762,O00017765,P000423,U003577,3,Customer service was helpful.,2024-08-30T15:22:41.950686
R00010875,O00005005,P001609,U009771,5,Fast shipping and good packaging.,2025-08-15T06:05:45.811794
R00034934,O00016036,P001743,U003342,4,"Excellent product, will buy again.",2024-04-30T12:10:40.975448
R00028105,O00012929,P000529,U001069,5,Item arrived damaged.,2024-03-31T03:05:07.402278
R00043466,O00019980,P001938,U009192,4,Value for money.,2024-03-29T14:46:10.198298
R00008404,O00003844,P000576,U007701,3,"Excellent product, will buy again.",2024-07-06T22:26:00.285448
R00039489,O00018104,P001485,U006835,3,"Not as expected, quality is poor.",2025-06-12T11:58:24.073312
R00012808,O00005882,P000520,U006166,2,Decent product for the price.,2024-08-24T18:13:58.710177
R00032363,O00014863,P001424,U008206,3,Works perfectly!,2024-09-11T17:43:57.203443
R00022087,O00010198,P000856,U000695,2,Customer service was helpful.,2025-02-27T23:00:40.930333
R00038662,O00017715,P000764,U005218,3,"Excellent product, will buy again.",2025-07-10T13:11:02.667217
R00023813,O00010990,P001418,U004431,2,Works perfectly!,2024-01-05T04:27:53.133027
R00000654,O00000291,P000087,U007858,4,Value for money.,2024-01-29T15:46:47.315114
R00042550,O00019547,P001987,U005378,3,Highly recommend this brand.,2024-08-07T16:23:22.305772
R00036282,O00016666,P000703,U005171,5,Fast shipping and good packaging.,2024-10-10T18:18:31.358382
R00009109,O00004177,P001526,U003755,3,"Not as expected, quality is poor.",2025-08-10T22:59:59.215554
R00016843,O00007778,P001238,U006709,5,"Not as expected, quality is poor.",2024-11-26T15:26:46.458924
R00019003,O00008770,P001882,U006744,2,Decent product for the price.,2024-07-18T09:41:14.569981
R00028753,O00013226,P000151,U009048,5,Highly recommend this brand.,2025-04-27T21:23:20.694910
R00042543,O00019544,P001761,U002469,3,Color was different from images.,2025-07-23T20:51:20.137964
R00025858,O00011921,P001609,U004607,4,Works perfectly!,2025-05-22T13:42:08.412533
R00022365,O00010329,P000765,U006396,5,Color was different from images.,2024-04-21T16:20:57.510989
R00013350,O00006140,P000143,U001680,4,Highly recommend this brand.,2025-04-12T02:40:56.527916
R00026595,O00012249,P001730,U002545,5,Value for money.,2025-09-30T05:16:23.484190
R00000680,O00000302,P001753,U003744,5,Value for money.,2024-09-10T18:22:15.602574
R00021779,O00010057,P000949,U003542,3,Item arrived damaged.,2024-08-11T23:50:07.671426
R00016952,O00007828,P001597,U001123,4,"Not as expected, quality is poor.",2025-06-10T13:19:10.778190
R00028849,O00013271,P001518,U005426,5,Value for money.,2025-11-01T19:33:26.269317
R00028865,O00013278,P000770,U006564,4,Decent product for the price.,2025-10-09T20:33:34.225287
R00036114,O00016587,P001789,U008829,2,Color was different from images.,2025-05-28T10:28:27.207066
R00016504,O00007621,P001993,U000372,5,Works perfectly!,2024-04-09T09:15:37.613655
R00002170,O00001001,P000321,U006103,4,"Excellent product, will buy again.",2024-07-25T11:07:53.842636
R00021341,O00009865,P000103,U009873,4,Fast shipping and good packaging.,2024-06-20T20:47:06.707840
R00040587,O00018608,P000847,U008039,3,Decent product for the price.,2025-01-03T07:07:58.805134
R00012011,O00005527,P000080,U003394,4,Item arrived damaged.,2024-03-09T05:33:33.854652
R00008936,O00004090,P000399,U009794,3,"Not as expected, quality is poor.",2025-02-18T16:49:03.811282
R00010258,O00004722,P001119,U009207,4,"Excellent product, will buy again.",2025-11-11T08:44:58.234259
R00023695,O00010930,P001701,U009167,5,"Not as expected, quality is poor.",2024-06-15T12:24:05.457885
R00011329,O00005214,P001131,U001163,5,Customer service was helpful.,2024-02-12T03:37:12.332358
R00011393,O00005245,P000350,U005858,2,Works perfectly!,2025-11-12T08:57:28.902474
R00016178,O00007477,P001612,U009942,3,Customer service was helpful.,2025-02-23T23:36:32.253479
R00020168,O00009319,P001055,U004982,5,Customer service was helpful.,2024-08-09T19:08:35.809012
R00005222,O00002374,P001103,U003869,4,Value for money.,2025-10-25T01:32:42.332525
R00023589,O00010879,P001423,U008897,5,Value for money.,2025-06-22T07:44:12.524679
R00034404,O00015797,P000286,U001797,4,Value for money.,2025-03-01T15:29:47.421309
R00007218,O00003280,P000916,U006991,4,Item arrived damaged.,2024-05-22T07:02:20.866067
R00031622,O00014519,P001767,U002584,5,Customer service was helpful.,2025-02-07T12:18:52.413806
R00001587,O00000718,P001929,U006167,3,Value for money.,2025-09-12T18:30:39.477290
R00017421,O00008045,P001043,U001718,5,Item arrived damaged.,2024-04-27T00:26:37.971586
R00035391,O00016254,P000754,U003957,5,Item arrived damaged.,2024-05-07T08:13:01.436674
R00012617,O00005794,P000108,U003366,4,Item arrived damaged.,2024-09-02T07:17:37.657042
R00011292,O00005197,P001385,U007115,2,"Excellent product, will buy again.",2024-11-02T22:28:36.816349
R00018623,O00008600,P001914,U004807,4,Color was different from images.,2024-10-03T16:37:37.204304
R00013201,O00006071,P000390,U003792,5,Color was different from images.,2024-05-11T00:18:58.498853
R00027686,O00012732,P001965,U000411,3,"Not as expected, quality is poor.",2024-04-28T20:36:56.428420
R00003761,O00001700,P000733,U000678,4,Works perfectly!,2024-11-07T12:38:42.474727
R00009614,O00004425,P001411,U005376,4,Customer service was helpful.,2024-08-01T23:34:23.149478
R00017119,O00007908,P000604,U006777,5,Value for money.,2025-09-23T02:53:28.026615
R00011398,O00005247,P000247,U008417,4,Value for money.,2025-04-13T02:18:26.784869
R00026323,O00012129,P001352,U000415,4,Value for money.,2025-02-08T08:42:34.155847
R00027245,O00012530,P000503,U008143,3,"Excellent product, will buy again.",2024-08-23T18:07:15.473887
R00016235,O00007504,P000135,U004885,3,Customer service was helpful.,2025-02-03T12:30:47.089077
R00038441,O00017620,P000043,U000121,5,Highly recommend this brand.,2025-07-19T14:54:12.467094
R00018446,O00008515,P000628,U004532,5,Color was different from images.,2025-02-01T15:04:41.570425
R00036858,O00016919,P000959,U004087,4,Item arrived damaged.,2025-04-07T15:47:17.035414
R00035467,O00016289,P000313,U008434,5,Decent product for the price.,2024-05-06T10:00:23.091941
R00012036,O00005537,P001505,U005156,5,Color was different from images.,2024-05-25T16:45:52.487027
R00037071,O00017013,P000031,U007457,3,"Not as expected, quality is poor.",2024-01-30T16:01:01.149688
R00026523,O00012220,P000954,U005153,4,Decent product for the price.,2025-03-15T17:14:15.975649
R00003010,O00001370,P000991,U005517,5,Fast shipping and good packaging.,2024-01-27T00:58:19.352978
R00030667,O00014085,P000307,U002088,3,Decent product for the price.,2025-10-18T04:17:15.059610
R00018524,O00008551,P001237,U008277,4,Value for money.,2024-11-26T05:42:50.678367
R00002075,O00000956,P000685,U000418,2,Works perfectly!,2025-04-23T16:50:20.576521
R00034172,O00015685,P000792,U008372,4,Works perfectly!,2024-12-21T09:10:34.135870
R00041129,O00018862,P001962,U006104,2,Customer service was helpful.,2025-05-07T21:21:59.328253
R00000687,O00000304,P001927,U002381,3,"Not as expected, quality is poor.",2025-05-04T13:57:52.349953
R00036418,O00016727,P000860,U008511,3,Item arrived damaged.,2025-01-11T13:57:43.079077
R00037946,O00017405,P001690,U003380,3,Fast shipping and good packaging.,2024-12-04T00:26:21.653594
R00041239,O00018920,P001925,U007098,3,Value for money.,2024-08-06T17:02:47.435040
R00027113,O00012466,P001108,U001886,2,"Not as expected, quality is poor.",2025-03-31T04:34:44.209457
R00000392,O00000175,P001581,U002754,4,"Not as expected, quality is poor.",2025-08-31T17:04:49.323909
R00014271,O00006568,P000578,U005247,5,Highly recommend this brand.,2024-12-01T07:12:38.999512
R00028579,O00013146,P001883,U009507,3,Value for money.,2024-12-31T02:33:09.097471
