order_item_id,order_id,product_id,user_id,quantity,item_price,item_total
I00040374,O00018506,P001571,U002650,1,34.58,34.58
I00040375,O00018507,P000645,U004553,1,63.98,63.98
I00040376,O00018508,P000417,U008463,1,218.42,218.42
I00040377,O00018508,P001205,U008463,3,393.93,1181.79
I00040378,O00018508,P000944,U008463,3,20.32,60.96
I00040379,O00018508,P001842,U008463,1,29.1,29.1
I00040380,O00018509,P000718,U006679,2,384.4,768.8
I00040381,O00018510,P001163,U005448,1,103.97,103.97
I00040382,O00018511,P001950,U007738,1,25.37,25.37
I00040383,O00018511,P000666,U007738,1,367.54,367.54
I00040384,O00018511,P000561,U007738,1,95.02,95.02
I00040385,O00018512,P000186,U003089,1,231.15,231.15
I00040386,O00018513,P000681,U005082,1,1708.2,1708.2
I00040387,O00018513,P000659,U005082,1,501.37,501.37
I00040388,O00018513,P000198,U005082,1,1352.63,1352.63
I00040389,O00018513,P001349,U005082,1,84.98,84.98
I00040390,O00018513,P000738,U005082,1,121.64,121.64
I00040391,O00018513,P000661,U005082,2,10.61,21.22
I00040392,O00018514,P000758,U008874,1,236.7,236.7
I00040393,O00018515,P001660,U009351,1,113.12,113.12
I00040394,O00018515,P001505,U009351,1,142.27,142.27
I00040395,O00018515,P001779,U009351,1,57.54,57.54
I00040396,O00018515,P000169,U009351,1,21.36,21.36
I00040397,O00018515,P000876,U009351,2,20.23,40.46
I00040398,O00018516,P001419,U007619,1,990.68,990.68
I00040399,O00018516,P001663,U007619,1,75.4,75.4
I00040400,O00018517,P000761,U007912,3,57.87,173.61
I00040401,O00018517,P001839,U007912,1,180.71,180.71
I00040402,O00018518,P001848,U005964,2,392.65,785.3
I00040403,O00018518,P001107,U005964,2,13.03,26.06
I00040404,O00018519,P000028,U003359,1,313.89,313.89
I00040405,O00018519,P000923,U003359,1,6.52,6.52
I00040406,O00018520,P000851,U006065,1,67.08,67.08
I00040407,O00018520,P001529,U006065,1,42.34,42.34
I00040408,O00018521,P000093,U004978,1,202.3,202.3
I00040409,O00018521,P000020,U004978,2,492.81,985.62
I00040410,O00018521,P001210,U004978,1,66.98,66.98
I00040411,O00018521,P001810,U004978,1,61.15,61.15
I00040412,O00018521,P001296,U004978,1,14.7,14.7
I00040413,O00018522,P000927,U005845,1,1206.17,1206.17
I00040414,O00018523,P001241,U003886,2,14.81,29.62
I00040415,O00018523,P000067,U003886,1,16.13,16.13
I00040416,O00018523,P000902,U003886,1,42.91,42.91
I00040417,O00018523,P001130,U003886,1,98.52,98.52
I00040418,O00018524,P000509,U005348,2,538.42,1076.84
I00040419,O00018524,P000956,U005348,1,61.9,61.9
I00040420,O00018524,P001395,U005348,1,269.98,269.98
I00040421,O00018525,P000418,U006229,1,1413.41,1413.41
I00040422,O00018525,P000680,U006229,1,114.54,114.54
I00040423,O00018525,P000262,U006229,1,186.4,186.4
I00040424,O00018525,P001989,U006229,2,61.57,123.14
I00040425,O00018526,P000461,U005978,1,1700.35,1700.35
I00040426,O00018526,P000851,U005978,2,67.08,134.16
I00040427,O00018526,P001362,U005978,1,82.69,82.69
I00040428,O00018527,P000607,U006869,1,9.32,9.32
I00040429,O00018528,P000561,U007338,1,95.02,95.02
I00040430,O00018529,P000196,U006575,1,11.83,11.83
I00040431,O00018529,P001039,U006575,1,5.98,5.98
I00040432,O00018529,P000283,U006575,1,42.47,42.47
I00040433,O00018530,P001734,U004604,1,68.37,68.37
I00040434,O00018530,P001283,U004604,2,187.33,374.66
I00040435,O00018531,P001331,U007866,1,34.59,34.59
I00040436,O00018532,P001063,U006319,2,27.14,54.28
I00040437,O00018532,P001423,U006319,2,56.11,112.22
I00040438,O00018532,P000691,U006319,1,3.96,3.96
I00040439,O00018533,P000078,U002178,1,344.26,344.26
I00040440,O00018534,P001814,U005856,1,566.53,566.53
I00040441,O00018534,P001182,U005856,1,129.7,129.7
I00040442,O00018535,P000799,U007464,1,434.67,434.67
I00040443,O00018536,P000702,U002495,1,667.59,667.59
I00040444,O00018537,P000658,U006899,1,60.39,60.39
I00040445,O00018537,P001860,U006899,1,86.67,86.67
I00040446,O00018538,P001951,U006310,3,44.57,133.71
I00040447,O00018539,P001413,U000608,1,55.76,55.76
I00040448,O00018540,P000046,U009228,1,19.09,19.09
I00040449,O00018540,P000208,U009228,1,826.18,826.18
I00040450,O00018541,P000337,U007260,1,23.28,23.28
I00040451,O00018542,P000483,U000998,1,2.83,2.83
I00040452,O00018542,P001140,U000998,1,124.59,124.59
I00040453,O00018542,P001408,U000998,1,183.59,183.59
I00040454,O00018543,P000732,U003910,1,52.87,52.87
I00040455,O00018544,P001093,U002688,1,21.91,21.91
I00040456,O00018544,P001651,U002688,1,109.53,109.53
I00040457,O00018544,P000212,U002688,1,246.31,246.31
I00040458,O00018545,P000918,U008691,1,98.55,98.55
I00040459,O00018545,P000848,U008691,3,97.68,293.04
I00040460,O00018545,P000926,U008691,2,19.4,38.8
I00040461,O00018546,P001201,U003692,2,37.71,75.42
I00040462,O00018546,P001143,U003692,1,1338.53,1338.53
I00040463,O00018547,P000789,U000683,1,87.48,87.48
I00040464,O00018548,P000609,U001611,1,42.5,42.5
I00040465,O00018549,P001853,U009206,2,351.45,702.9
I00040466,O00018549,P000427,U009206,1,37.84,37.84
I00040467,O00018549,P001655,U009206,1,75.5,75.5
I00040468,O00018549,P000305,U009206,1,295.31,295.31
I00040469,O00018550,P001707,U003968,1,988.62,988.62
I00040470,O00018551,P000179,U001211,1,172.42,172.42
I00040471,O00018552,P001928,U009705,1,31.95,31.95
I00040472,O00018552,P000465,U009705,1,14.96,14.96
I00040473,O00018552,P001177,U009705,1,107.38,107.38
I00040474,O00018553,P000693,U003193,1,1.11,1.11
I00040475,O00018553,P001730,U003193,1,232.25,232.25
I00040476,O00018553,P001980,U003193,1,59.9,59.9
I00040477,O00018554,P001390,U000702,1,293.83,293.83
I00040478,O00018554,P000062,U000702,3,52.54,157.62
I00040479,O00018554,P001691,U000702,2,893.72,1787.44
I00040480,O00018555,P001769,U002237,3,18.76,56.28
I00040481,O00018556,P001427,U005788,3,238.36,715.08
I00040482,O00018556,P001932,U005788,1,87.46,87.46
I00040483,O00018556,P001562,U005788,1,184.98,184.98
I00040484,O00018557,P001663,U000114,1,75.4,75.4
I00040485,O00018557,P001541,U000114,1,636.16,636.16
I00040486,O00018558,P001881,U002080,3,36.2,108.6
I00040487,O00018558,P001353,U002080,3,631.36,1894.08
I00040488,O00018559,P001499,U006988,1,598.63,598.63
I00040489,O00018560,P000457,U006981,1,33.0,33.0
I00040490,O00018560,P001732,U006981,1,417.15,417.15
I00040491,O00018560,P000691,U006981,1,3.96,3.96
I00040492,O00018560,P001690,U006981,3,257.99,773.97
I00040493,O00018561,P001728,U004295,1,82.77,82.77
I00040494,O00018562,P000761,U007167,2,57.87,115.74
I00040495,O00018562,P001238,U007167,1,166.04,166.04
I00040496,O00018563,P001146,U008594,1,697.07,697.07
I00040497,O00018563,P000604,U008594,1,113.44,113.44
I00040498,O00018563,P000680,U008594,1,114.54,114.54
I00040499,O00018564,P000053,U002875,1,100.81,100.81
I00040500,O00018565,P001861,U005088,1,47.06,47.06
I00040501,O00018565,P001603,U005088,1,233.45,233.45
I00040502,O00018566,P001894,U006309,2,51.65,103.3
I00040503,O00018566,P000765,U006309,2,114.03,228.06
I00040504,O00018566,P001338,U006309,2,54.86,109.72
I00040505,O00018567,P001002,U007637,1,209.1,209.1
I00040506,O00018567,P001609,U007637,2,29.15,58.3
I00040507,O00018567,P001631,U007637,1,154.57,154.57
I00040508,O00018568,P000917,U003219,1,20.58,20.58
I00040509,O00018568,P001994,U003219,2,57.21,114.42
I00040510,O00018568,P001105,U003219,1,17.57,17.57
I00040511,O00018568,P000870,U003219,1,132.71,132.71
I00040512,O00018569,P001873,U001021,1,413.11,413.11
I00040513,O00018570,P000321,U001967,1,8.99,8.99
I00040514,O00018570,P001461,U001967,1,83.14,83.14
I00040515,O00018570,P001477,U001967,1,25.96,25.96
I00040516,O00018570,P001883,U001967,1,59.59,59.59
I00040517,O00018571,P000644,U002555,1,293.47,293.47
I00040518,O00018571,P001183,U002555,1,1835.32,1835.32
I00040519,O00018572,P000614,U008599,1,135.38,135.38
I00040520,O00018572,P000967,U008599,1,106.52,106.52
I00040521,O00018573,P001069,U002464,2,250.79,501.58
I00040522,O00018573,P000502,U002464,1,442.12,442.12
I00040523,O00018574,P001917,U000806,1,503.48,503.48
I00040524,O00018575,P000728,U006036,1,34.0,34.0
I00040525,O00018575,P001906,U006036,1,17.73,17.73
I00040526,O00018576,P001611,U002150,1,1028.88,1028.88
I00040527,O00018577,P000052,U008638,1,138.89,138.89
I00040528,O00018578,P000875,U003260,1,376.18,376.18
I00040529,O00018578,P000642,U003260,1,1816.28,1816.28
I00040530,O00018579,P000309,U006411,1,10.7,10.7
I00040531,O00018579,P000118,U006411,1,13.13,13.13
I00040532,O00018580,P000875,U005269,1,376.18,376.18
I00040533,O00018580,P000157,U005269,2,195.21,390.42
I00040534,O00018580,P001706,U005269,1,970.1,970.1
I00040535,O00018580,P000656,U005269,1,165.03,165.03
I00040536,O00018581,P001384,U001080,2,15.03,30.06
I00040537,O00018581,P000733,U001080,1,97.69,97.69
I00040538,O00018582,P001081,U006404,1,985.35,985.35
I00040539,O00018583,P001360,U000026,2,43.4,86.8
I00040540,O00018583,P000877,U000026,1,24.09,24.09
I00040541,O00018583,P001412,U000026,1,318.64,318.64
I00040542,O00018583,P001627,U000026,1,11.67,11.67
I00040543,O00018584,P001945,U006102,1,85.2,85.2
I00040544,O00018584,P000076,U006102,1,137.88,137.88
I00040545,O00018585,P000929,U005732,1,69.43,69.43
I00040546,O00018585,P001327,U005732,1,3.61,3.61
I00040547,O00018586,P001036,U000820,1,1075.65,1075.65
I00040548,O00018586,P000154,U000820,1,32.06,32.06
I00040549,O00018586,P001237,U000820,1,44.83,44.83
I00040550,O00018587,P000490,U000168,1,203.83,203.83
I00040551,O00018587,P000705,U000168,1,62.05,62.05
I00040552,O00018587,P001681,U000168,1,6.08,6.08
I00040553,O00018587,P001027,U000168,2,3.42,6.84
I00040554,O00018588,P001969,U007949,2,734.96,1469.92
I00040555,O00018588,P001966,U007949,1,77.21,77.21
I00040556,O00018588,P000492,U007949,1,36.16,36.16
I00040557,O00018589,P000196,U007846,1,11.83,11.83
I00040558,O00018590,P000490,U009631,1,203.83,203.83
I00040559,O00018590,P000458,U009631,1,982.1,982.1
I00040560,O00018590,P000841,U009631,1,34.32,34.32
I00040561,O00018590,P001211,U009631,2,9.28,18.56
I00040562,O00018590,P001970,U009631,1,136.74,136.74
I00040563,O00018591,P000857,U001795,1,53.5,53.5
I00040564,O00018592,P000183,U009489,1,3.37,3.37
I00040565,O00018592,P000363,U009489,1,61.12,61.12
I00040566,O00018593,P001404,U006785,1,95.08,95.08
I00040567,O00018594,P000526,U007298,1,9.25,9.25
I00040568,O00018595,P001013,U001227,1,1047.18,1047.18
I00040569,O00018596,P000648,U002423,1,6.52,6.52
I00040570,O00018596,P000435,U002423,1,115.46,115.46
I00040571,O00018596,P001427,U002423,1,238.36,238.36
I00040572,O00018597,P000042,U002002,1,36.95,36.95
I00040573,O00018598,P000733,U002421,1,97.69,97.69
I00040574,O00018598,P001432,U002421,1,344.62,344.62
I00040575,O00018599,P000247,U007607,1,10.2,10.2
I00040576,O00018600,P001251,U007160,2,270.85,541.7
I00040577,O00018600,P001749,U007160,3,25.95,77.85
I00040578,O00018601,P001279,U003367,2,64.27,128.54
I00040579,O00018602,P000823,U004946,1,247.47,247.47
I00040580,O00018603,P001546,U007996,2,100.3,200.6
I00040581,O00018604,P000660,U001151,1,638.51,638.51
I00040582,O00018605,P001633,U000299,1,132.13,132.13
I00040583,O00018605,P001440,U000299,1,55.11,55.11
I00040584,O00018606,P001889,U005320,3,188.48,565.44
I00040585,O00018606,P001865,U005320,2,46.77,93.54
I00040586,O00018607,P000499,U005694,1,115.81,115.81
I00040587,O00018608,P000847,U008039,1,165.89,165.89
I00040588,O00018609,P001697,U003635,1,20.71,20.71
I00040589,O00018609,P001979,U003635,1,662.22,662.22
I00040590,O00018610,P000079,U002685,1,71.29,71.29
I00040591,O00018610,P001393,U002685,1,314.95,314.95
I00040592,O00018611,P001798,U005317,1,116.24,116.24
I00040593,O00018611,P001478,U005317,1,109.35,109.35
I00040594,O00018612,P000241,U004518,2,148.45,296.9
I00040595,O00018612,P000061,U004518,1,369.87,369.87
I00040596,O00018613,P000251,U004042,1,64.82,64.82
I00040597,O00018614,P000064,U004961,1,151.03,151.03
I00040598,O00018614,P001766,U004961,1,64.22,64.22
I00040599,O00018614,P000302,U004961,3,47.73,143.19
I00040600,O00018615,P001946,U007716,1,62.58,62.58
I00040601,O00018616,P000166,U003770,1,103.35,103.35
I00040602,O00018617,P000792,U009377,1,228.3,228.3
I00040603,O00018617,P001411,U009377,1,52.89,52.89
I00040604,O00018617,P000472,U009377,2,40.79,81.58
I00040605,O00018617,P000582,U009377,1,318.63,318.63
I00040606,O00018617,P000476,U009377,3,133.02,399.06
I00040607,O00018618,P000613,U007043,2,300.24,600.48
I00040608,O00018619,P000115,U007252,2,28.99,57.98
I00040609,O00018620,P000007,U005581,1,81.17,81.17
I00040610,O00018620,P001543,U005581,1,147.11,147.11
I00040611,O00018620,P001537,U005581,1,9.23,9.23
I00040612,O00018621,P001989,U008229,1,61.57,61.57
I00040613,O00018621,P001948,U008229,1,39.02,39.02
I00040614,O00018622,P001891,U003948,1,56.77,56.77
I00040615,O00018622,P000193,U003948,1,794.73,794.73
I00040616,O00018622,P000631,U003948,1,150.4,150.4
I00040617,O00018622,P000619,U003948,1,279.09,279.09
I00040618,O00018623,P001504,U008202,1,1206.27,1206.27
I00040619,O00018623,P000295,U008202,2,84.97,169.94
I00040620,O00018623,P000650,U008202,1,235.46,235.46
I00040621,O00018623,P001163,U008202,1,103.97,103.97
I00040622,O00018624,P001622,U008980,2,5.29,10.58
I00040623,O00018624,P000968,U008980,3,133.34,400.02
I00040624,O00018624,P000276,U008980,1,297.47,297.47
I00040625,O00018625,P000502,U006532,1,442.12,442.12
I00040626,O00018625,P001010,U006532,1,69.15,69.15
I00040627,O00018626,P000830,U007588,2,72.45,144.9
I00040628,O00018627,P000760,U004015,1,20.41,20.41
I00040629,O00018627,P001266,U004015,1,45.32,45.32
I00040630,O00018628,P001869,U000419,1,8.47,8.47
I00040631,O00018629,P000741,U000458,2,704.46,1408.92
I00040632,O00018629,P000322,U000458,2,32.16,64.32
I00040633,O00018629,P000322,U000458,1,32.16,32.16
I00040634,O00018630,P000144,U009517,1,224.43,224.43
I00040635,O00018631,P000253,U000614,1,46.4,46.4
I00040636,O00018631,P001369,U000614,1,213.25,213.25
I00040637,O00018631,P001254,U000614,2,71.59,143.18
I00040638,O00018631,P001574,U000614,1,53.16,53.16
I00040639,O00018632,P001460,U006011,1,46.12,46.12
I00040640,O00018633,P001253,U001785,1,42.45,42.45
I00040641,O00018633,P001664,U001785,2,44.59,89.18
I00040642,O00018633,P000332,U001785,3,33.02,99.06
I00040643,O00018634,P000430,U008144,3,5.35,16.05
I00040644,O00018634,P001130,U008144,1,98.52,98.52
I00040645,O00018634,P001894,U008144,1,51.65,51.65
I00040646,O00018634,P000633,U008144,3,32.11,96.33
I00040647,O00018634,P000966,U008144,2,1151.47,2302.94
I00040648,O00018635,P000876,U009790,1,20.23,20.23
I00040649,O00018636,P000934,U000217,1,24.37,24.37
I00040650,O00018636,P000395,U000217,3,56.04,168.12
I00040651,O00018636,P001812,U000217,3,713.74,2141.22
I00040652,O00018636,P001637,U000217,1,529.06,529.06
I00040653,O00018637,P000099,U004022,1,24.6,24.6
I00040654,O00018638,P000683,U008074,1,15.22,15.22
I00040655,O00018639,P000523,U001679,1,111.37,111.37
I00040656,O00018639,P001705,U001679,2,10.96,21.92
I00040657,O00018639,P000768,U001679,2,50.78,101.56
I00040658,O00018639,P000163,U001679,3,31.44,94.32
I00040659,O00018640,P000780,U003321,1,42.19,42.19
I00040660,O00018640,P000515,U003321,1,21.15,21.15
I00040661,O00018641,P000882,U004925,2,215.65,431.3
I00040662,O00018641,P000689,U004925,1,18.5,18.5
I00040663,O00018641,P001618,U004925,1,43.35,43.35
I00040664,O00018642,P000929,U001502,1,69.43,69.43
I00040665,O00018642,P000492,U001502,3,36.16,108.48
I00040666,O00018643,P001394,U007493,1,171.06,171.06
I00040667,O00018643,P000074,U007493,1,40.24,40.24
I00040668,O00018644,P000660,U001497,1,638.51,638.51
I00040669,O00018644,P000305,U001497,1,295.31,295.31
I00040670,O00018644,P001514,U001497,1,61.14,61.14
I00040671,O00018645,P000759,U009383,1,153.06,153.06
I00040672,O00018646,P001358,U003696,1,54.48,54.48
I00040673,O00018647,P000589,U009042,1,88.66,88.66
I00040674,O00018647,P001959,U009042,1,120.33,120.33
I00040675,O00018647,P001963,U009042,1,172.17,172.17
I00040676,O00018647,P001964,U009042,1,121.56,121.56
I00040677,O00018648,P000849,U001492,2,157.67,315.34
I00040678,O00018649,P000785,U003815,1,111.12,111.12
I00040679,O00018650,P001342,U008821,3,34.69,104.07
I00040680,O00018651,P000478,U003648,1,199.79,199.79
I00040681,O00018651,P000935,U003648,2,70.32,140.64
I00040682,O00018651,P000965,U003648,1,295.84,295.84
I00040683,O00018652,P000842,U005606,1,239.55,239.55
I00040684,O00018653,P000021,U002377,1,1772.36,1772.36
I00040685,O00018653,P001812,U002377,1,713.74,713.74
I00040686,O00018653,P000727,U002377,1,133.58,133.58
I00040687,O00018654,P000923,U008085,1,6.52,6.52
I00040688,O00018654,P001160,U008085,1,88.97,88.97
I00040689,O00018654,P000278,U008085,1,37.69,37.69
I00040690,O00018654,P000166,U008085,3,103.35,310.05
I00040691,O00018654,P001830,U008085,1,1127.47,1127.47
I00040692,O00018655,P000267,U000411,1,696.74,696.74
I00040693,O00018655,P001164,U000411,1,18.65,18.65
I00040694,O00018656,P000455,U007781,1,65.06,65.06
I00040695,O00018657,P000346,U006015,1,51.61,51.61
I00040696,O00018657,P001377,U006015,2,22.11,44.22
I00040697,O00018657,P001436,U006015,1,63.88,63.88
I00040698,O00018658,P000696,U002294,1,110.1,110.1
I00040699,O00018658,P000944,U002294,1,20.32,20.32
I00040700,O00018658,P000638,U002294,1,76.4,76.4
I00040701,O00018659,P001294,U001951,1,45.66,45.66
I00040702,O00018660,P000678,U004402,1,152.1,152.1
I00040703,O00018661,P001468,U002389,1,212.1,212.1
I00040704,O00018661,P001641,U002389,2,705.88,1411.76
I00040705,O00018662,P001221,U003996,1,79.93,79.93
I00040706,O00018663,P000724,U003971,2,20.92,41.84
I00040707,O00018663,P001244,U003971,1,25.57,25.57
I00040708,O00018663,P001349,U003971,1,84.98,84.98
I00040709,O00018663,P000181,U003971,3,763.34,2290.02
I00040710,O00018663,P001338,U003971,1,54.86,54.86
I00040711,O00018664,P001311,U000368,1,46.89,46.89
I00040712,O00018664,P000199,U000368,3,10.35,31.05
I00040713,O00018665,P000337,U007706,1,23.28,23.28
I00040714,O00018666,P001287,U008165,1,126.29,126.29
I00040715,O00018667,P000218,U008512,2,234.99,469.98
I00040716,O00018667,P000855,U008512,1,366.84,366.84
I00040717,O00018667,P001982,U008512,1,835.66,835.66
I00040718,O00018667,P001763,U008512,1,79.36,79.36
I00040719,O00018667,P001463,U008512,3,8.44,25.32
I00040720,O00018667,P001334,U008512,1,156.31,156.31
I00040721,O00018668,P000210,U001890,1,253.94,253.94
I00040722,O00018668,P000868,U001890,1,131.16,131.16
I00040723,O00018668,P000944,U001890,1,20.32,20.32
I00040724,O00018668,P000591,U001890,1,55.44,55.44
I00040725,O00018669,P001815,U002542,2,241.73,483.46
I00040726,O00018669,P000966,U002542,1,1151.47,1151.47
I00040727,O00018670,P000283,U001052,3,42.47,127.41
I00040728,O00018670,P000765,U001052,1,114.03,114.03
I00040729,O00018670,P001312,U001052,1,208.6,208.6
I00040730,O00018671,P000013,U003678,1,19.09,19.09
I00040731,O00018672,P000666,U009077,1,367.54,367.54
I00040732,O00018673,P000744,U006030,1,88.68,88.68
I00040733,O00018673,P001503,U006030,1,126.6,126.6
I00040734,O00018673,P001226,U006030,1,188.55,188.55
I00040735,O00018674,P000963,U004889,1,40.92,40.92
I00040736,O00018675,P000231,U006278,1,178.96,178.96
I00040737,O00018675,P000313,U006278,3,70.39,211.17
I00040738,O00018676,P000078,U006486,1,344.26,344.26
I00040739,O00018677,P001086,U003850,1,14.44,14.44
I00040740,O00018678,P001521,U002445,1,818.59,818.59
I00040741,O00018679,P000824,U004266,2,83.11,166.22
I00040742,O00018679,P000749,U004266,1,254.08,254.08
I00040743,O00018679,P000337,U004266,1,23.28,23.28
I00040744,O00018679,P000035,U004266,1,438.46,438.46
I00040745,O00018679,P000737,U004266,1,92.23,92.23
I00040746,O00018680,P000426,U005394,1,244.16,244.16
I00040747,O00018681,P000473,U008859,1,22.53,22.53
I00040748,O00018682,P001395,U007680,1,269.98,269.98
I00040749,O00018682,P000042,U007680,1,36.95,36.95
I00040750,O00018682,P001409,U007680,1,44.71,44.71
I00040751,O00018683,P000567,U003037,1,190.38,190.38
I00040752,O00018683,P000965,U003037,2,295.84,591.68
I00040753,O00018683,P000648,U003037,1,6.52,6.52
I00040754,O00018684,P000822,U008484,2,36.08,72.16
I00040755,O00018685,P000291,U006312,1,50.3,50.3
I00040756,O00018686,P000142,U009229,1,205.73,205.73
I00040757,O00018686,P001294,U009229,2,45.66,91.32
I00040758,O00018687,P000334,U004709,3,84.07,252.21
I00040759,O00018687,P000744,U004709,1,88.68,88.68
I00040760,O00018687,P001920,U004709,2,175.83,351.66
I00040761,O00018688,P000139,U008385,1,335.61,335.61
I00040762,O00018688,P001822,U008385,1,492.48,492.48
I00040763,O00018689,P000907,U002399,2,54.46,108.92
I00040764,O00018689,P001606,U002399,1,1097.96,1097.96
I00040765,O00018690,P000495,U007042,1,21.2,21.2
I00040766,O00018690,P001373,U007042,1,815.01,815.01
I00040767,O00018690,P001239,U007042,1,15.79,15.79
I00040768,O00018690,P001986,U007042,2,65.24,130.48
I00040769,O00018690,P000325,U007042,1,114.24,114.24
I00040770,O00018691,P000199,U000955,1,10.35,10.35
I00040771,O00018692,P001503,U005015,2,126.6,253.2
I00040772,O00018692,P001525,U005015,3,134.22,402.66
I00040773,O00018692,P000059,U005015,2,176.48,352.96
I00040774,O00018693,P001980,U009801,1,59.9,59.9
I00040775,O00018693,P001147,U009801,1,62.75,62.75
I00040776,O00018694,P001852,U008176,1,643.14,643.14
I00040777,O00018694,P001557,U008176,1,75.93,75.93
I00040778,O00018695,P000875,U000564,1,376.18,376.18
I00040779,O00018695,P001877,U000564,1,63.71,63.71
I00040780,O00018695,P000318,U000564,2,91.92,183.84
I00040781,O00018695,P001869,U000564,1,8.47,8.47
I00040782,O00018696,P001399,U005936,1,40.7,40.7
I00040783,O00018697,P000293,U001760,1,122.71,122.71
I00040784,O00018697,P000087,U001760,2,339.43,678.86
I00040785,O00018698,P000487,U003867,1,22.21,22.21
I00040786,O00018699,P000795,U000081,1,44.55,44.55
I00040787,O00018699,P000790,U000081,1,359.12,359.12
I00040788,O00018699,P001632,U000081,1,15.64,15.64
I00040789,O00018699,P000979,U000081,1,23.87,23.87
I00040790,O00018700,P001116,U002915,1,305.0,305.0
I00040791,O00018700,P001884,U002915,2,15.66,31.32
I00040792,O00018701,P001855,U009209,2,503.43,1006.86
I00040793,O00018701,P001384,U009209,2,15.03,30.06
I00040794,O00018701,P000032,U009209,1,265.99,265.99
I00040795,O00018701,P000333,U009209,2,32.42,64.84
I00040796,O00018702,P000144,U003558,1,224.43,224.43
I00040797,O00018702,P000586,U003558,3,66.03,198.09
I00040798,O00018703,P000460,U007833,1,20.56,20.56
I00040799,O00018703,P000124,U007833,1,36.32,36.32
I00040800,O00018704,P000825,U003326,1,23.92,23.92
I00040801,O00018705,P001901,U002965,1,94.59,94.59
I00040802,O00018705,P001399,U002965,1,40.7,40.7
I00040803,O00018705,P000210,U002965,1,253.94,253.94
I00040804,O00018706,P000061,U004303,2,369.87,739.74
I00040805,O00018707,P000551,U004307,2,154.28,308.56
I00040806,O00018707,P001954,U004307,1,26.54,26.54
I00040807,O00018708,P001013,U002870,1,1047.18,1047.18
I00040808,O00018708,P000915,U002870,2,231.62,463.24
I00040809,O00018708,P001710,U002870,1,16.58,16.58
I00040810,O00018708,P001856,U002870,1,69.5,69.5
I00040811,O00018709,P001269,U006066,1,40.03,40.03
I00040812,O00018710,P001519,U004439,1,130.87,130.87
I00040813,O00018710,P000988,U004439,2,79.42,158.84
I00040814,O00018710,P001051,U004439,2,472.13,944.26
I00040815,O00018711,P000685,U007041,1,113.14,113.14
I00040816,O00018711,P000241,U007041,2,148.45,296.9
I00040817,O00018711,P001524,U007041,3,29.67,89.01
I00040818,O00018712,P000384,U008585,2,596.56,1193.12
I00040819,O00018712,P001096,U008585,1,259.72,259.72
I00040820,O00018712,P000861,U008585,1,81.52,81.52
I00040821,O00018712,P000724,U008585,1,20.92,20.92
I00040822,O00018713,P001478,U007930,3,109.35,328.05
I00040823,O00018713,P001737,U007930,1,92.24,92.24
I00040824,O00018714,P001768,U000858,1,29.53,29.53
I00040825,O00018714,P001377,U000858,1,22.11,22.11
I00040826,O00018715,P000428,U005204,1,135.76,135.76
I00040827,O00018716,P000243,U003704,2,159.88,319.76
I00040828,O00018716,P000554,U003704,2,157.02,314.04
I00040829,O00018717,P001235,U009049,1,11.4,11.4
I00040830,O00018718,P000946,U009960,1,35.56,35.56
I00040831,O00018719,P000848,U002065,1,97.68,97.68
I00040832,O00018719,P000077,U002065,2,27.21,54.42
I00040833,O00018719,P001616,U002065,1,167.4,167.4
I00040834,O00018720,P000337,U005265,3,23.28,69.84
I00040835,O00018721,P001991,U002307,1,178.96,178.96
I00040836,O00018721,P001643,U002307,2,58.73,117.46
I00040837,O00018722,P001540,U002168,2,148.66,297.32
I00040838,O00018723,P001936,U005552,1,413.42,413.42
I00040839,O00018723,P000306,U005552,1,199.78,199.78
I00040840,O00018723,P000849,U005552,1,157.67,157.67
I00040841,O00018724,P000866,U006460,2,74.5,149.0
I00040842,O00018724,P001697,U006460,1,20.71,20.71
I00040843,O00018725,P000039,U009270,1,33.41,33.41
I00040844,O00018725,P001713,U009270,2,37.8,75.6
I00040845,O00018725,P001816,U009270,1,91.42,91.42
I00040846,O00018726,P001098,U008290,2,15.26,30.52
I00040847,O00018726,P000315,U008290,1,1620.72,1620.72
I00040848,O00018727,P000013,U007396,2,19.09,38.18
I00040849,O00018728,P001852,U000231,1,643.14,643.14
I00040850,O00018728,P001713,U000231,3,37.8,113.4
I00040851,O00018729,P000131,U006276,1,329.14,329.14
I00040852,O00018730,P001010,U008526,1,69.15,69.15
I00040853,O00018730,P000229,U008526,2,5.59,11.18
I00040854,O00018731,P001737,U004125,2,92.24,184.48
I00040855,O00018732,P000507,U000763,3,208.34,625.02
I00040856,O00018732,P000706,U000763,1,112.22,112.22
I00040857,O00018733,P001694,U003105,1,34.17,34.17
I00040858,O00018734,P000633,U002341,1,32.11,32.11
I00040859,O00018734,P001648,U002341,1,124.31,124.31
I00040860,O00018734,P000302,U002341,1,47.73,47.73
I00040861,O00018734,P000624,U002341,1,29.41,29.41
I00040862,O00018734,P001710,U002341,1,16.58,16.58
I00040863,O00018735,P000751,U009292,1,2.72,2.72
I00040864,O00018736,P001206,U004392,1,531.53,531.53
I00040865,O00018737,P000117,U000201,1,20.8,20.8
I00040866,O00018738,P000635,U001695,2,14.99,29.98
I00040867,O00018738,P000737,U001695,1,92.23,92.23
I00040868,O00018738,P000452,U001695,1,37.56,37.56
I00040869,O00018739,P001752,U006000,1,412.8,412.8
I00040870,O00018739,P001964,U006000,1,121.56,121.56
