order_id,user_id,order_date,order_status,total_amount
O00016150,U008242,2024-08-01T19:43:32.376184,processing,244.02
O00016151,U004606,2024-07-16T10:02:14.938035,returned,13.6
O00016152,U007876,2025-02-17T18:32:41.831324,completed,484.33
O00016153,U004080,2025-05-26T05:33:50.689069,returned,3298.7
O00016154,U006214,2024-02-20T07:13:00.502978,cancelled,609.17
O00016155,U005466,2025-09-18T04:20:18.548783,returned,108.39
O00016156,U003619,2025-10-01T05:04:52.849703,returned,854.09
O00016157,U008916,2024-03-24T03:14:33.410712,shipped,190.16
O00016158,U001171,2025-11-12T16:21:55.726811,cancelled,1090.84
O00016159,U001125,2024-11-18T16:16:53.721149,cancelled,4052.34
O00016160,U008110,2025-03-27T11:21:37.732724,processing,2052.88
O00016161,U007896,2024-04-02T16:15:25.054888,completed,19.24
O00016162,U002926,2024-07-29T04:38:18.640136,shipped,801.76
O00016163,U004785,2025-11-04T05:44:32.854693,returned,179.39
O00016164,U005087,2024-04-18T10:37:27.955862,processing,955.06
O00016165,U008863,2025-05-21T18:10:16.883893,completed,199.38
O00016166,U006903,2025-08-20T05:09:30.632990,returned,127.5
O00016167,U008356,2025-02-20T14:07:17.006741,cancelled,419.94
O00016168,U000778,2025-02-28T10:14:14.949015,processing,988.62
O00016169,U004684,2024-10-05T05:28:02.796072,processing,11.05
O00016170,U000336,2024-10-16T07:09:25.071781,completed,796.19
O00016171,U001066,2025-07-29T13:12:59.702394,returned,149.26
O00016172,U008447,2025-03-25T05:16:15.191927,processing,199.56
O00016173,U008278,2025-01-19T07:49:52.631488,returned,360.52
O00016174,U006122,2024-10-19T11:09:52.016606,completed,563.14
O00016175,U007776,2024-02-15T00:55:35.130454,processing,1380.92
O00016176,U005165,2024-12-10T13:32:49.229313,returned,32.78
O00016177,U001082,2024-07-01T01:43:40.042357,cancelled,3144.71
O00016178,U003080,2025-09-12T21:02:17.222134,processing,1411.76
O00016179,U007062,2025-05-12T10:31:15.177003,completed,630.52
O00016180,U006454,2024-01-10T21:18:25.383776,shipped,310.8
O00016181,U009910,2025-09-28T10:34:50.179857,processing,59.0
O00016182,U005151,2024-01-25T00:03:09.050238,cancelled,116.24
O00016183,U000578,2024-04-03T09:35:48.063936,shipped,1894.08
O00016184,U006672,2024-03-28T03:40:14.972369,cancelled,38.38
O00016185,U009065,2024-02-11T05:47:35.445986,returned,42.47
O00016186,U009337,2024-09-29T16:40:14.446699,shipped,322.32
O00016187,U007637,2024-12-29T06:42:08.743338,shipped,328.11
O00016188,U007057,2025-11-11T11:04:51.056699,cancelled,360.23
O00016189,U009660,2024-03-15T09:28:06.524733,completed,92.24
O00016190,U002538,2024-05-04T10:31:05.526801,completed,189.71
O00016191,U009695,2025-04-05T14:43:05.988198,processing,495.1
O00016192,U004759,2024-07-22T06:34:59.094517,shipped,207.49
O00016193,U000043,2025-01-10T22:25:52.493377,cancelled,679.14
O00016194,U004583,2024-10-28T02:57:23.008283,shipped,624.41
O00016195,U004744,2025-10-16T08:06:59.359452,returned,446.22
O00016196,U000396,2025-06-09T12:59:21.721603,completed,1484.94
O00016197,U003314,2025-07-17T09:01:50.219982,completed,1728.48
O00016198,U002459,2025-04-02T03:59:45.094304,returned,368.75
O00016199,U003194,2025-07-17T11:03:25.123045,processing,1097.96
O00016200,U008580,2025-01-01T23:10:49.131356,completed,763.65
O00016201,U001107,2024-03-11T01:28:18.306262,returned,251.98
O00016202,U008230,2024-05-13T03:11:01.109851,shipped,43.35
O00016203,U000568,2024-05-29T21:35:07.764865,processing,87.6
O00016204,U001898,2024-06-17T07:42:48.327416,processing,1073.61
O00016205,U006298,2025-08-05T07:45:45.142586,completed,114.12
O00016206,U006704,2025-04-07T13:23:07.321914,returned,4064.62
O00016207,U006897,2025-05-26T09:38:13.018681,returned,196.96
O00016208,U005641,2024-04-30T22:00:30.197978,returned,830.74
O00016209,U009179,2025-09-18T08:09:49.562487,completed,689.32
O00016210,U006782,2024-03-18T09:11:07.465864,processing,45.32
O00016211,U004531,2025-02-24T09:38:56.012474,returned,228.09
O00016212,U007216,2025-07-19T09:30:05.658084,processing,651.22
O00016213,U004769,2024-03-30T22:42:28.740003,returned,1816.96
O00016214,U002914,2024-01-09T18:59:17.279319,returned,226.36
O00016215,U001279,2024-12-06T07:32:12.784912,cancelled,86.59
O00016216,U005733,2024-03-04T00:06:57.081977,processing,2547.05
O00016217,U009097,2024-11-05T12:18:33.921283,shipped,5.55
O00016218,U003474,2025-01-02T02:41:24.064198,returned,217.7
O00016219,U000117,2024-05-15T11:38:03.595979,cancelled,1724.35
O00016220,U003612,2025-10-12T12:51:02.634562,returned,1663.12
O00016221,U008618,2024-03-20T05:06:08.490434,cancelled,571.58
O00016222,U009781,2024-02-13T06:12:49.327598,cancelled,108.89
O00016223,U007881,2025-08-28T13:03:21.768944,completed,819.5
O00016224,U002502,2024-04-06T14:23:22.256844,shipped,119.02
O00016225,U008655,2024-01-29T03:08:59.386330,cancelled,324.97
O00016226,U000795,2025-03-14T09:23:43.645314,cancelled,299.66
O00016227,U001354,2025-01-29T18:45:57.562281,processing,40.46
O00016228,U005458,2025-06-18T13:44:25.550827,returned,90.06
O00016229,U001920,2025-01-25T03:41:31.124225,cancelled,902.45
O00016230,U008504,2025-03-12T20:02:40.026206,returned,155.26
O00016231,U005931,2024-11-01T15:54:28.365635,processing,25.48
O00016232,U000730,2024-01-07T06:30:31.468419,shipped,1993.95
O00016233,U004548,2024-01-23T09:13:16.610869,cancelled,37.58
O00016234,U008038,2025-08-11T15:40:29.270544,processing,29.92
O00016235,U006945,2024-05-30T14:40:51.045471,processing,490.93
O00016236,U002841,2025-10-18T13:52:05.492008,completed,281.48
O00016237,U008584,2025-04-02T21:10:01.120094,cancelled,54.41
O00016238,U002823,2025-07-02T05:12:11.093125,completed,184.09
O00016239,U000042,2025-04-06T00:34:47.406816,cancelled,81.44
O00016240,U009661,2025-09-04T14:27:40.782624,processing,550.18
O00016241,U004370,2024-06-08T07:18:20.215258,completed,549.32
O00016242,U006735,2025-04-21T20:08:42.519301,shipped,121.1
O00016243,U004464,2025-06-18T23:01:13.551980,cancelled,167.19
O00016244,U006592,2025-01-24T00:20:21.660023,shipped,2040.11
O00016245,U006261,2025-11-03T21:55:06.897868,returned,211.2
O00016246,U003919,2024-08-29T15:52:30.989789,completed,1443.31
O00016247,U003307,2025-02-07T16:43:06.929851,cancelled,22.01
O00016248,U006837,2025-01-14T21:01:07.523885,returned,83.34
O00016249,U009215,2024-11-04T00:49:58.627745,cancelled,82.98
O00016250,U009268,2025-09-08T17:38:02.188256,completed,1804.96
O00016251,U003459,2024-12-06T16:00:59.020404,returned,242.04
O00016252,U007329,2024-03-22T05:21:50.216971,returned,1152.69
O00016253,U002530,2025-03-14T18:50:05.193228,shipped,700.86
O00016254,U003957,2025-03-21T08:08:06.475902,processing,1805.36
O00016255,U001513,2024-03-21T01:56:31.190822,completed,288.58
O00016256,U008468,2025-04-25T19:44:08.409534,cancelled,1323.58
O00016257,U001337,2025-07-13T17:31:47.851039,completed,508.16
O00016258,U000537,2024-06-20T15:39:29.980176,returned,110.56
O00016259,U008705,2025-09-14T14:28:40.477257,returned,12.66
O00016260,U005509,2025-05-03T16:33:04.014641,shipped,324.6
O00016261,U001553,2024-04-16T13:51:02.500001,cancelled,639.62
O00016262,U006519,2024-11-08T16:22:24.301525,returned,20.77
O00016263,U005507,2024-11-24T01:05:41.122768,cancelled,12.76
O00016264,U002432,2025-05-24T13:23:02.538522,completed,52.18
O00016265,U002667,2024-10-01T05:32:27.932461,cancelled,548.43
O00016266,U004407,2025-05-03T19:39:25.160461,completed,1181.79
O00016267,U007514,2024-12-25T01:50:31.963540,cancelled,1279.05
O00016268,U001064,2025-09-12T15:31:53.135799,returned,6.58
O00016269,U005446,2024-05-10T06:35:35.562275,completed,63.38
O00016270,U001102,2025-11-09T10:11:40.788512,cancelled,77.46
O00016271,U005806,2024-07-07T23:43:18.692011,completed,3037.86
O00016272,U004508,2024-06-06T21:12:57.673648,completed,54.01
O00016273,U000137,2025-10-14T21:04:32.208640,completed,109.16
O00016274,U003820,2025-04-29T09:18:28.140792,completed,162.78
O00016275,U000295,2025-11-05T07:39:28.856567,cancelled,223.09
O00016276,U006783,2025-05-15T20:53:06.423993,completed,1558.09
O00016277,U001813,2025-04-08T22:42:56.367087,returned,40.8
O00016278,U008870,2025-02-18T10:25:16.200653,shipped,1162.6
O00016279,U009715,2025-10-23T06:43:01.569190,returned,71.41
O00016280,U009566,2025-02-20T16:59:52.646619,returned,24.92
O00016281,U009171,2024-06-04T11:00:52.501767,cancelled,945.57
O00016282,U002947,2024-05-25T16:10:50.169756,completed,92.24
O00016283,U004120,2025-08-13T22:06:37.932390,returned,519.44
O00016284,U006258,2025-05-04T02:47:59.845697,cancelled,19.77
O00016285,U000263,2024-01-02T12:06:42.405524,shipped,2534.34
O00016286,U008246,2024-07-11T22:01:27.297496,shipped,541.43
O00016287,U005606,2024-06-03T05:29:46.782079,processing,1712.53
O00016288,U001606,2025-01-27T10:18:27.398645,completed,24.22
O00016289,U008434,2024-10-01T06:18:48.819445,returned,1546.52
O00016290,U004567,2024-08-15T07:36:03.340580,returned,220.52
O00016291,U006009,2024-07-05T06:20:48.987997,processing,300.9
O00016292,U005877,2024-01-09T23:36:41.963653,cancelled,92.23
O00016293,U004234,2025-10-11T15:20:52.524916,cancelled,476.99
O00016294,U003752,2024-10-20T21:44:07.368892,shipped,15.79
O00016295,U000890,2025-09-14T20:05:52.605828,shipped,277.26
O00016296,U003243,2024-02-16T18:25:12.374928,completed,1093.19
O00016297,U003262,2025-05-07T02:22:45.565807,cancelled,38.31
O00016298,U001550,2025-09-13T08:05:23.582990,shipped,170.09
O00016299,U007043,2025-06-26T13:27:15.519253,completed,5053.45
O00016300,U007260,2024-10-12T11:19:57.169864,returned,52.18
O00016301,U004858,2024-09-25T17:14:58.341101,processing,393.0
O00016302,U004380,2025-05-18T12:58:14.248925,shipped,738.91
O00016303,U001620,2024-07-02T12:00:04.930797,shipped,20.74
O00016304,U008214,2025-05-26T21:22:00.136048,processing,313.83
O00016305,U005599,2024-05-06T05:39:46.653385,shipped,492.48
O00016306,U002778,2024-08-30T00:19:01.410703,processing,12.81
O00016307,U005199,2024-11-30T03:04:37.432553,processing,565.02
O00016308,U007278,2024-06-07T16:14:55.089475,processing,926.15
O00016309,U004066,2024-02-15T09:10:00.207437,shipped,647.96
O00016310,U005271,2025-02-18T04:19:18.425746,cancelled,126.34
O00016311,U007019,2025-11-10T15:09:11.591650,returned,19.35
O00016312,U004950,2024-10-15T03:24:48.311451,shipped,40.6
O00016313,U000499,2025-03-03T17:54:20.852635,processing,12.31
O00016314,U008422,2025-01-22T18:49:54.268280,shipped,746.51
O00016315,U005662,2025-06-08T07:36:30.478659,returned,138.58
O00016316,U002913,2025-04-20T14:32:59.793898,completed,55.59
O00016317,U003273,2025-03-27T00:57:54.047930,completed,1259.06
O00016318,U008498,2025-07-04T15:50:08.389877,cancelled,163.72
O00016319,U008015,2025-05-19T00:50:30.501666,returned,2035.68
O00016320,U008786,2024-11-20T03:53:04.361910,completed,322.32
O00016321,U000379,2024-09-22T11:02:40.483882,shipped,342.72
O00016322,U001621,2025-04-24T20:51:33.849073,shipped,2428.57
O00016323,U009059,2025-07-12T07:52:09.057848,returned,1449.66
O00016324,U000518,2024-04-04T02:45:26.042272,processing,569.2
O00016325,U004466,2024-04-11T17:22:52.850385,processing,509.5
O00016326,U007961,2025-08-11T22:17:38.184282,shipped,117.92
O00016327,U004359,2025-08-13T20:02:57.134508,shipped,46.59
O00016328,U002646,2024-06-07T23:10:26.309402,cancelled,420.35
O00016329,U003125,2025-06-12T05:36:08.441282,shipped,2055.48
O00016330,U005160,2024-11-21T23:29:38.358640,shipped,53.73
O00016331,U007949,2024-04-18T02:18:52.085730,cancelled,857.27
O00016332,U007597,2024-10-26T21:41:06.940668,cancelled,708.03
O00016333,U003779,2024-02-26T03:13:23.340008,processing,412.84
O00016334,U000282,2025-02-09T11:11:55.574233,shipped,135.35
O00016335,U002787,2024-09-06T05:36:24.139711,processing,1135.45
O00016336,U003086,2024-11-05T22:55:52.478163,completed,772.81
O00016337,U002115,2024-07-25T08:31:00.183906,completed,565.01
O00016338,U009807,2024-08-12T01:56:14.825204,shipped,58.41
O00016339,U009972,2025-01-27T12:59:21.605712,completed,671.22
O00016340,U006477,2024-01-10T16:03:41.341058,completed,1013.26
O00016341,U009763,2024-04-08T00:15:20.875592,processing,34.59
O00016342,U005707,2024-07-05T08:22:52.472194,returned,2728.5
O00016343,U009406,2024-05-21T09:34:30.423031,shipped,24.61
O00016344,U006823,2024-04-28T01:50:10.786125,returned,697.07
O00016345,U003392,2025-08-28T23:36:00.892165,completed,435.38
O00016346,U008365,2024-05-29T14:08:51.169372,returned,498.37
O00016347,U003665,2024-06-11T06:47:09.413135,cancelled,18.5
O00016348,U007498,2025-06-05T09:23:54.208548,cancelled,150.45
O00016349,U005383,2025-06-13T11:04:01.103810,completed,23.41
O00016350,U002988,2024-04-04T14:51:14.321239,completed,907.52
O00016351,U000927,2025-06-23T14:41:11.742937,completed,1097.96
O00016352,U007665,2025-04-14T19:42:10.759015,cancelled,1555.63
O00016353,U003122,2025-03-09T08:00:37.809915,shipped,493.31
O00016354,U000024,2024-07-03T12:34:22.726228,completed,148.16
O00016355,U000121,2025-10-25T11:53:30.352942,returned,136.74
O00016356,U004761,2024-03-27T15:32:00.830989,cancelled,554.61
O00016357,U005173,2025-09-05T13:22:31.529480,cancelled,256.31
O00016358,U007553,2025-03-22T15:13:21.792580,returned,814.44
O00016359,U005323,2024-08-08T21:45:07.050168,processing,1043.23
O00016360,U007797,2025-10-30T09:11:47.056862,cancelled,50.83
O00016361,U009535,2024-05-06T00:42:13.794069,cancelled,888.47
O00016362,U005627,2024-11-13T12:31:44.351976,cancelled,178.38
O00016363,U009975,2024-07-05T19:38:30.182039,cancelled,858.27
O00016364,U001023,2025-03-09T18:20:00.163829,processing,369.24
O00016365,U007475,2024-03-07T05:19:52.882047,completed,519.21
O00016366,U005076,2025-06-30T20:26:01.472653,returned,10.47
O00016367,U003032,2024-03-15T18:32:43.997353,cancelled,1319.06
O00016368,U008805,2025-08-24T03:02:08.133710,cancelled,396.25
O00016369,U008053,2025-07-12T07:38:24.924249,completed,56.87
O00016370,U007749,2024-02-18T21:28:28.074291,shipped,282.04
O00016371,U006793,2024-06-07T16:17:13.409918,completed,1325.06
O00016372,U004477,2025-04-20T23:49:10.596761,shipped,752.6
O00016373,U009908,2024-09-30T20:35:55.009938,shipped,124.94
O00016374,U005486,2024-02-24T14:45:27.378474,processing,4909.21
O00016375,U007566,2024-05-24T12:16:04.387946,shipped,619.63
O00016376,U003275,2025-03-28T12:19:36.492601,returned,181.07
O00016377,U007434,2024-01-02T08:27:18.828473,returned,1449.36
O00016378,U003137,2024-01-29T16:11:05.217181,shipped,793.78
O00016379,U000463,2025-06-12T19:58:33.377694,processing,78.3
O00016380,U000823,2025-07-11T19:58:09.396945,shipped,11.44
O00016381,U008094,2024-06-24T18:21:56.514111,completed,377.23
O00016382,U004195,2025-05-16T16:16:42.199719,shipped,1368.32
O00016383,U008478,2024-07-19T14:10:44.604352,completed,3.42
O00016384,U009274,2024-07-14T22:10:23.774150,completed,881.79
O00016385,U008049,2024-08-01T04:22:07.976776,processing,207.77
O00016386,U003799,2024-02-16T20:34:27.035534,processing,3771.26
O00016387,U008697,2025-01-06T18:43:20.341247,processing,627.99
O00016388,U008739,2025-04-22T07:25:26.867591,returned,565.07
O00016389,U003439,2024-07-26T09:51:42.225086,completed,1150.57
O00016390,U000672,2024-10-29T03:13:06.701563,completed,36.95
O00016391,U004829,2024-07-03T11:37:30.812196,completed,227.11
O00016392,U006284,2025-10-29T03:45:13.190005,returned,1086.16
O00016393,U005682,2024-03-14T06:50:41.061455,shipped,62.56
O00016394,U005646,2024-09-27T14:22:55.725369,processing,2191.47
O00016395,U001925,2025-06-04T15:56:18.027660,shipped,661.45
O00016396,U009825,2025-09-07T00:02:04.787154,cancelled,786.72
O00016397,U000239,2025-01-04T06:45:40.260812,cancelled,441.04
O00016398,U001751,2024-06-30T02:32:53.014887,processing,20.93
O00016399,U002686,2024-08-25T11:36:29.998456,completed,1937.4
O00016400,U002828,2024-02-06T00:19:29.290487,cancelled,15.41
O00016401,U000758,2025-09-26T04:39:32.740805,shipped,69.64
O00016402,U007334,2025-08-08T12:25:55.516400,completed,230.75
O00016403,U001340,2024-12-03T07:23:29.374240,returned,1094.77
O00016404,U009244,2024-11-25T22:05:12.138360,returned,156.52
O00016405,U004953,2025-02-11T19:09:29.181196,processing,71.55
O00016406,U007197,2025-06-21T13:20:56.548460,shipped,439.38
O00016407,U009313,2024-12-06T01:36:36.393400,completed,199.08
O00016408,U008444,2024-02-07T13:10:53.906199,cancelled,84.32
O00016409,U001216,2024-01-05T21:40:04.054967,shipped,2186.06
O00016410,U001568,2024-07-02T01:58:29.847522,returned,11.95
O00016411,U000772,2025-02-09T06:59:53.677291,cancelled,188.67
O00016412,U004993,2025-10-22T01:20:36.176532,cancelled,376.31
O00016413,U009925,2025-09-30T23:29:37.619568,shipped,575.47
O00016414,U005645,2024-09-14T07:38:56.449303,cancelled,728.97
O00016415,U006124,2025-10-03T13:55:01.363256,returned,234.01
O00016416,U008492,2025-01-08T03:40:46.958196,returned,55.49
O00016417,U004271,2024-08-18T07:06:16.276383,processing,4240.23
O00016418,U000685,2024-02-06T08:11:46.423642,processing,292.1
O00016419,U007166,2024-05-02T23:14:20.772424,returned,97.42
O00016420,U007552,2025-04-19T03:44:39.734886,shipped,87.54
O00016421,U007746,2024-09-23T02:56:26.237282,processing,105.9
O00016422,U008771,2024-06-07T18:40:15.507997,cancelled,624.36
O00016423,U006044,2024-10-26T01:34:55.686241,shipped,615.9
O00016424,U003140,2025-08-18T05:02:22.724450,completed,115.63
O00016425,U001001,2025-04-19T05:23:54.644507,returned,358.99
O00016426,U009548,2025-10-24T10:35:55.790975,shipped,12.47
O00016427,U005761,2025-07-17T04:10:52.726904,processing,72.04
O00016428,U004026,2025-05-23T05:06:04.042311,shipped,265.54
O00016429,U009162,2024-07-19T11:54:05.695067,returned,138.3
O00016430,U004020,2024-12-11T19:57:05.034520,completed,22.36
O00016431,U001112,2025-05-18T22:49:39.350100,processing,250.07
O00016432,U006641,2025-09-15T11:06:13.070180,completed,305.77
O00016433,U001481,2024-05-23T16:28:24.084769,returned,1700.35
O00016434,U002789,2025-01-24T21:48:23.583445,shipped,23.79
O00016435,U003095,2025-08-29T12:08:00.987060,completed,3.44
O00016436,U001424,2024-07-29T09:54:47.552838,completed,59.25
O00016437,U005531,2025-05-23T17:00:20.946494,shipped,1957.11
O00016438,U005369,2024-04-10T02:14:06.841639,processing,62.04
O00016439,U003675,2024-08-30T06:51:32.526035,returned,43.64
O00016440,U009405,2024-09-24T12:47:10.358497,returned,50.17
O00016441,U005975,2024-07-05T14:57:43.416821,returned,266.16
O00016442,U007294,2024-08-29T03:10:32.410303,completed,11.44
O00016443,U004064,2025-03-28T23:08:15.580968,completed,87.06
O00016444,U006305,2025-05-07T12:04:54.677647,cancelled,82.98
O00016445,U007244,2025-04-30T04:27:25.369490,shipped,1149.14
O00016446,U006182,2025-04-26T19:53:19.661981,returned,276.48
O00016447,U003851,2025-04-21T04:29:33.618662,processing,341.8
O00016448,U007424,2024-07-08T17:56:13.016936,processing,105.78
O00016449,U005538,2025-07-24T13:12:30.484555,returned,166.22
O00016450,U007926,2024-07-12T13:33:49.556051,cancelled,257.45
O00016451,U007254,2025-03-28T06:11:31.662707,returned,925.78
O00016452,U007785,2025-02-19T11:00:52.170992,returned,53.76
O00016453,U001352,2024-05-12T06:14:24.743081,cancelled,348.64
O00016454,U006626,2024-12-19T04:58:38.785214,shipped,346.42
O00016455,U009007,2024-04-09T13:02:30.660372,processing,124.68
O00016456,U007715,2025-06-02T10:53:43.676567,cancelled,25.73
O00016457,U007387,2025-10-16T02:25:02.752416,shipped,1315.05
O00016458,U000071,2024-12-04T17:59:20.773745,shipped,235.26
O00016459,U000027,2024-09-22T02:17:55.290577,shipped,1125.55
O00016460,U006836,2025-02-05T22:28:31.620806,completed,1048.54
O00016461,U006133,2024-08-10T01:55:30.541581,returned,328.7
O00016462,U004394,2024-04-12T22:48:17.923712,returned,149.11
O00016463,U004936,2024-03-28T17:28:55.577379,processing,34.13
O00016464,U001714,2024-11-11T00:24:03.330575,shipped,452.46
O00016465,U000769,2025-09-06T05:00:57.989071,shipped,21.2
O00016466,U001759,2024-05-30T17:46:08.759136,completed,157.73
O00016467,U000797,2024-07-15T08:40:53.913009,completed,422.6
O00016468,U004348,2024-01-07T04:15:42.258562,processing,818.7
O00016469,U002848,2024-07-04T21:48:30.575106,processing,273.73
O00016470,U002958,2024-09-10T17:38:18.145883,completed,376.12
O00016471,U009997,2025-08-22T11:03:33.736175,shipped,802.46
O00016472,U001526,2024-07-26T02:55:02.529641,completed,60.85
O00016473,U004679,2024-06-03T14:21:44.165263,processing,236.82
O00016474,U002518,2024-02-06T21:37:47.911795,cancelled,37.69
O00016475,U003742,2024-03-16T05:06:30.713486,shipped,56.8
O00016476,U007334,2025-09-14T03:25:23.825027,shipped,11.62
O00016477,U005272,2024-07-08T23:40:44.335715,cancelled,234.03
O00016478,U000825,2024-11-21T04:20:45.005729,returned,60.43
O00016479,U008013,2024-12-03T22:45:33.426008,shipped,41.44
O00016480,U007954,2024-05-31T15:41:36.233771,shipped,242.11
O00016481,U006943,2024-08-24T01:40:40.084183,returned,932.65
O00016482,U001225,2024-09-14T06:52:20.919759,processing,1402.93
O00016483,U009409,2025-01-15T01:49:11.238380,shipped,688.71
O00016484,U007702,2024-11-18T09:55:20.932729,shipped,343.39
O00016485,U003509,2024-01-03T11:09:55.465082,processing,1308.09
O00016486,U008141,2025-02-03T16:34:48.674305,returned,697.42
O00016487,U001891,2025-02-16T03:28:31.132253,returned,960.05
O00016488,U007596,2025-07-23T06:01:19.543107,cancelled,418.41
O00016489,U002790,2025-01-23T13:28:03.157416,shipped,958.29
O00016490,U000234,2024-12-24T03:41:13.851007,cancelled,248.42
O00016491,U004830,2025-07-09T08:40:45.350019,cancelled,42.91
O00016492,U008686,2024-08-16T06:50:24.730375,completed,1862.71
O00016493,U008745,2025-07-31T20:09:18.164290,processing,632.2
O00016494,U003190,2025-05-07T00:08:36.746737,processing,704.83
O00016495,U002301,2025-01-15T20:51:07.493709,completed,2066.26
O00016496,U005324,2024-01-02T19:05:21.410943,returned,6.69
O00016497,U003767,2024-03-06T01:07:41.760262,shipped,47.88
O00016498,U000713,2024-07-07T05:33:59.900151,shipped,195.81
O00016499,U007825,2024-02-15T13:38:54.941519,returned,297.23
O00016500,U005805,2025-09-18T19:17:32.545575,returned,203.64
O00016501,U006137,2024-03-12T03:27:30.904471,completed,433.25
O00016502,U007835,2024-07-11T11:12:50.753034,cancelled,156.64
O00016503,U003518,2024-07-22T23:48:30.057904,returned,61.39
O00016504,U005492,2024-07-13T01:38:57.177113,returned,536.37
O00016505,U007276,2025-04-24T21:32:04.475644,returned,901.33
O00016506,U000703,2025-01-23T04:24:59.270935,returned,632.94
O00016507,U005889,2024-06-16T14:10:35.662464,shipped,135.15
O00016508,U000035,2024-12-29T23:04:07.518480,processing,52.77
O00016509,U007695,2025-09-28T07:09:05.279928,shipped,1246.53
O00016510,U000264,2024-10-06T16:38:42.439277,completed,357.92
O00016511,U004543,2025-01-05T06:29:13.805289,shipped,685.98
O00016512,U004732,2024-02-10T12:27:23.423584,processing,1463.53
O00016513,U008656,2024-04-11T09:28:27.182224,completed,20.68
O00016514,U001077,2025-02-27T07:20:04.283099,shipped,305.0
O00016515,U001562,2024-03-17T21:30:00.158899,shipped,18.65
O00016516,U002953,2025-04-23T14:39:55.309806,completed,390.22
O00016517,U007514,2024-10-15T00:38:23.319060,returned,530.74
O00016518,U005502,2024-08-17T21:41:35.839566,returned,565.99
O00016519,U005751,2025-09-14T04:14:47.243922,returned,62.4
O00016520,U006734,2025-07-02T22:13:09.695748,cancelled,19.35
O00016521,U005902,2025-04-24T09:51:14.528303,completed,70.33
O00016522,U009308,2024-07-27T19:12:10.550720,completed,2488.16
O00016523,U001925,2024-03-21T02:39:12.059417,completed,408.17
O00016524,U007284,2024-11-02T02:21:06.985007,shipped,8.24
O00016525,U003485,2024-10-03T04:15:04.860776,cancelled,555.88
O00016526,U002740,2024-01-22T20:02:13.024859,completed,110.01
O00016527,U008956,2024-01-20T12:34:22.306785,returned,656.6
O00016528,U002115,2025-07-21T06:50:32.502414,completed,467.17
O00016529,U003905,2024-01-28T03:32:20.346900,cancelled,37.23
O00016530,U006462,2025-09-06T01:20:51.332336,shipped,34.32
O00016531,U007768,2024-12-29T17:02:34.905103,cancelled,134.22
O00016532,U001842,2024-04-13T01:48:25.649634,returned,3651.65
O00016533,U000886,2025-10-27T21:19:09.519917,processing,1211.64
O00016534,U000259,2024-08-19T09:44:42.548385,cancelled,971.77
O00016535,U002117,2024-11-01T21:17:49.186913,completed,609.38
O00016536,U002911,2024-10-14T08:03:21.377985,cancelled,584.97
O00016537,U002355,2024-12-24T22:09:34.083983,processing,1418.14
O00016538,U002925,2025-04-07T03:08:26.741327,processing,272.4
O00016539,U003838,2024-08-23T20:40:58.175574,returned,108.68
O00016540,U002495,2025-05-23T09:11:03.469773,shipped,730.67
O00016541,U008988,2024-09-20T00:14:43.972615,shipped,986.82
O00016542,U004973,2025-10-04T18:03:26.063463,cancelled,32.69
O00016543,U008481,2024-01-25T15:49:17.266022,returned,2302.94
O00016544,U000716,2025-04-14T01:04:45.985069,completed,341.61
O00016545,U007422,2025-10-02T18:28:29.523335,returned,67.32
O00016546,U006096,2024-11-02T08:26:40.057999,returned,1776.27
O00016547,U007555,2025-11-13T09:40:10.862217,returned,957.88
O00016548,U004668,2025-11-04T12:24:06.916087,cancelled,329.38
O00016549,U006907,2024-12-11T10:37:46.315104,returned,3935.52
O00016550,U009371,2025-07-24T00:14:50.483636,completed,2394.87
O00016551,U009934,2025-10-10T16:08:16.556889,shipped,8.74
O00016552,U005111,2024-04-25T10:24:06.187886,shipped,660.22
O00016553,U004254,2025-05-08T12:28:59.166632,returned,953.03
O00016554,U004953,2024-03-21T14:54:22.054075,processing,666.07
O00016555,U003818,2024-09-20T09:13:14.782965,returned,579.65
O00016556,U004821,2025-03-16T14:56:04.796726,shipped,126.36
O00016557,U000618,2025-04-16T04:37:02.678088,returned,14.09
O00016558,U004662,2024-07-12T09:43:43.327016,cancelled,963.66
O00016559,U004760,2024-05-31T16:10:26.013047,shipped,291.89
O00016560,U002076,2024-09-09T04:47:07.104651,returned,51.05
O00016561,U005657,2025-06-28T19:34:32.928789,cancelled,426.89
O00016562,U009020,2025-05-28T17:10:38.136071,returned,1154.88
O00016563,U005463,2024-10-28T00:27:48.982294,cancelled,244.29
O00016564,U008358,2024-07-06T01:10:40.162211,shipped,769.56
O00016565,U005481,2024-10-01T00:32:52.210432,returned,363.81
O00016566,U009396,2024-12-10T20:43:38.770491,cancelled,176.29
O00016567,U008338,2025-09-16T05:21:06.175408,processing,188.1
O00016568,U004779,2024-03-08T03:51:04.262098,cancelled,342.95
O00016569,U004769,2025-03-16T11:41:11.040537,cancelled,333.78
O00016570,U005324,2024-03-13T04:36:21.828952,completed,1597.2
O00016571,U009493,2025-03-14T15:40:28.626164,cancelled,1791.94
O00016572,U004567,2024-04-13T02:10:22.231086,cancelled,236.87
O00016573,U003808,2025-07-11T04:44:59.856814,completed,1964.28
O00016574,U006246,2024-08-07T16:44:26.889026,returned,163.87
O00016575,U002660,2025-09-28T13:19:21.089093,completed,7.56
